Voltage - Ch0, - Ch0,Voltage - Ch1, - Ch1
4.36377,13,1.01221,0
4.37324,20,1.01387,0
4.38271,26,1.01553,0
4.39219,30,1.01719,0
4.40166,21,1.01885,0
4.41113,24,1.02051,0
4.42061,24,1.02217,0
4.43008,15,1.02383,0
4.43955,23,1.02549,0
4.44902,24,1.02715,0
4.4585,16,1.02881,0
4.46797,26,1.03047,0
4.47744,24,1.03213,0
4.48691,29,1.03379,2
4.49639,27,1.03545,0
4.50586,21,1.03711,1
4.51533,28,1.03877,0
4.5248,24,1.04043,0
4.53428,18,1.04209,0
4.54375,20,1.04375,0
4.55322,18,1.04541,0
4.5627,26,1.04707,0
4.57217,12,1.04873,0
4.58164,24,1.05039,0
4.59111,18,1.05205,0
4.60059,29,1.05371,0
4.61006,24,1.05537,0
4.61953,24,1.05703,0
4.629,18,1.05869,0
4.63848,18,1.06035,0
4.64795,27,1.06201,0
4.65742,16,1.06367,0
4.66689,23,1.06533,0
4.67637,24,1.06699,0
4.68584,16,1.06865,0
4.69531,15,1.07031,0
4.70479,22,1.07197,0
4.71426,13,1.07363,0
4.72373,16,1.07529,0
4.7332,13,1.07695,0
4.74268,18,1.07861,0
4.75215,22,1.08027,0
4.76162,15,1.08193,0
4.77109,16,1.08359,0
4.78057,22,1.08525,0
4.79004,14,1.08691,1
4.79951,17,1.08857,0
4.80898,16,1.09023,0
4.81846,12,1.09189,0
4.82793,17,1.09355,0
4.8374,22,1.09521,0
4.84687,20,1.09688,0
4.85635,20,1.09854,0
4.86582,15,1.1002,0
4.87529,14,1.10186,0
4.88477,16,1.10352,0
4.89424,14,1.10518,0
4.90371,13,1.10684,0
4.91318,15,1.1085,0
4.92266,21,1.11016,0
4.93213,11,1.11182,0
4.9416,9,1.11348,0
4.95107,7,1.11514,0
4.96055,16,1.1168,0
4.97002,20,1.11846,0
4.97949,14,1.12012,0
4.98896,13,1.12178,0
4.99844,13,1.12344,0
5.00791,20,1.1251,0
5.01738,11,1.12676,0
5.02686,10,1.12842,0
5.03633,11,1.13008,0
5.0458,18,1.13174,0
5.05527,16,1.1334,0
5.06475,16,1.13506,0
