Voltage - Ch0, - Ch0,Voltage - Ch1, - Ch1
9.69688,0,1.94687,0
9.70635,0,1.94854,0
9.71582,0,1.9502,0
9.72529,0,1.95186,0
9.73477,0,1.95352,0
9.74424,0,1.95518,0
9.75371,0,1.95684,0
9.76318,0,1.9585,0
9.77266,0,1.96016,0
9.78213,0,1.96182,0
9.7916,0,1.96348,0
9.80107,0,1.96514,0
9.81055,0,1.9668,0
9.82002,0,1.96846,0
9.82949,0,1.97012,0
9.83896,0,1.97178,0
9.84844,0,1.97344,0
9.85791,0,1.9751,0
9.86738,0,1.97676,0
9.87686,0,1.97842,0
9.88633,0,1.98008,0
9.8958,0,1.98174,0
9.90527,0,1.9834,0
9.91475,0,1.98506,0
9.92422,0,1.98672,0
9.93369,0,1.98838,0
9.94316,0,1.99004,0
9.95264,0,1.9917,0
9.96211,0,1.99336,0
9.97158,0,1.99502,0
9.98105,0,1.99668,0
9.99053,0,1.99834,0
