Voltage - Ch0, - Ch0
4.61006,276
4.61953,288
4.629,294
4.63848,300
4.64795,284
4.65742,303
4.66689,280
4.67637,267
4.68584,303
4.69531,281
4.70479,270
4.71426,285
4.72373,299
4.7332,272
4.74268,319
4.75215,274
4.76162,267
4.77109,287
4.78057,280
4.79004,278
4.79951,269
4.80898,275
4.81846,269
4.82793,276
4.8374,286
4.84687,243
4.85635,282
4.86582,280
4.87529,294
4.88477,230
4.89424,249
4.90371,255
4.91318,278
4.92266,246
4.93213,230
4.9416,229
4.95107,232
4.96055,251
4.97002,243
4.97949,248
4.98896,249
4.99844,242
5.00791,245
5.01738,265
5.02686,316
5.03633,311
5.0458,306
5.05527,324
5.06475,359
5.07422,372
5.08369,429
5.09316,472
5.10264,536
5.11211,514
5.12158,585
5.13105,643
5.14053,722
5.15,791
5.15947,816
5.16895,799
5.17842,910
5.18789,997
5.19736,955
5.20684,1074
5.21631,1073
5.22578,1042
5.23525,1048
5.24473,1068
5.2542,1041
5.26367,1016
5.27314,1027
5.28262,949
5.29209,948
5.30156,890
5.31104,857
5.32051,810
5.32998,787
5.33945,718
5.34893,679
5.3584,597
5.36787,568
5.37734,461
5.38682,340
5.39629,360
5.40576,292
5.41523,269
5.42471,240
5.43418,205
5.44365,200
5.45312,251
5.4626,305
5.47207,345
5.48154,445
5.49102,538
5.50049,680
5.50996,808
5.51943,969
5.52891,1210
5.53838,1388
5.54785,1513
5.55732,1693
5.5668,1833
5.57627,1904
5.58574,1812
5.59521,1721
5.60469,1627
5.61416,1428
5.62363,1190
5.63311,1006
5.64258,771
5.65205,577
5.66152,399
5.671,290
5.68047,209
5.68994,148
5.69941,99
5.70889,79
5.71836,57
5.72783,58
5.7373,50
5.74678,65
5.75625,50
5.76572,64
5.7752,51
5.78467,48
5.79414,36
5.80361,28
5.81309,30
5.82256,27
5.83203,14
5.8415,14
5.85098,10
5.86045,14
5.86992,17
5.87939,23
5.88887,24
5.89834,31
5.90781,32
5.91729,33
5.92676,24
5.93623,27
5.9457,14
5.95518,11
5.96465,9
5.97412,17
5.98359,16
5.99307,18
6.00254,17
6.01201,22
6.02148,22
6.03096,28
6.04043,28
6.0499,22
6.05937,22
6.06885,20
6.07832,7
6.08779,6
6.09727,3
6.10674,2
6.11621,2
6.12568,1
6.13516,3
6.14463,3
6.1541,1
6.16357,3
6.17305,2
6.18252,0
6.19199,1
6.20146,2
6.21094,2
6.22041,0
6.22988,3
6.23936,2
6.24883,4
6.2583,1
6.26777,3
6.27725,1
6.28672,3
6.29619,4
6.30566,3
6.31514,1
6.32461,0
6.33408,0
6.34355,0
6.35303,1
6.3625,1
6.37197,2
6.38145,1
6.39092,3
6.40039,1
6.40986,2
6.41934,1
6.42881,0
6.43828,1
6.44775,0
6.45723,0
6.4667,0
6.47617,3
6.48564,1
6.49512,2
6.50459,0
6.51406,0
6.52354,0
6.53301,0
6.54248,0
6.55195,0
6.56143,0
6.5709,0
6.58037,0
6.58984,0
6.59932,0
6.60879,0
6.61826,0
6.62773,0
6.63721,0
6.64668,0
6.65615,0
6.66562,0
6.6751,0
6.68457,0
6.69404,0
6.70352,0
6.71299,0
6.72246,0
6.73193,0
6.74141,0
6.75088,0
6.76035,0
6.76982,0
6.7793,0
6.78877,0
6.79824,0
6.80771,0
6.81719,0
6.82666,0
6.83613,0
6.84561,0
6.85508,0
6.86455,0
6.87402,0
6.8835,0
