Voltage - Ch0	 - Ch0
1.05537	45
1.05703	34
1.05869	44
1.06035	32
1.06201	52
1.06367	32
1.06533	35
1.06699	38
1.06865	38
1.07031	37
1.07197	31
1.07363	33
1.07529	45
1.07695	34
1.07861	38
1.08027	46
1.08193	48
1.08359	57
1.08525	38
1.08691	39
1.08857	49
1.09023	32
1.09189	52
1.09355	47
1.09521	34
1.09688	44
1.09854	33
1.1002	36
1.10186	37
1.10352	32
1.10518	35
1.10684	48
1.1085	48
1.11016	36
1.11182	37
1.11348	45
1.11514	46
1.1168	45
1.11846	40
1.12012	39
1.12178	41
1.12344	42
1.1251	54
1.12676	53
1.12842	45
1.13008	32
1.13174	39
1.1334	46
1.13506	32
1.13672	51
1.13838	50
1.14004	43
1.1417	19
1.14336	40
1.14502	36
1.14668	39
1.14834	30
1.15	33
1.15166	44
1.15332	53
1.15498	37
1.15664	32
1.1583	32
1.15996	35
1.16162	31
1.16328	40
1.16494	41
1.1666	43
1.16826	43
1.16992	38
1.17158	41
1.17324	31
1.1749	40
1.17656	53
1.17822	42
1.17988	37
1.18154	44
1.1832	31
1.18486	41
1.18652	36
1.18818	49
1.18984	30
1.1915	37
1.19316	37
1.19482	34
1.19648	42
1.19814	36
1.1998	32
1.20146	37
1.20313	36
1.20479	35
1.20645	33
1.20811	36
1.20977	36
1.21143	46
1.21309	44
1.21475	36
1.21641	41
1.21807	38
1.21973	29
1.22139	30
1.22305	29
1.22471	35
1.22637	31
1.22803	33
1.22969	33
1.23135	30
1.23301	29
1.23467	34
1.23633	40
1.23799	31
1.23965	39
1.24131	27
1.24297	30
1.24463	24
1.24629	42
1.24795	29
1.24961	38
1.25127	31
1.25293	38
1.25459	41
1.25625	24
1.25791	31
1.25957	29
1.26123	23
1.26289	40
1.26455	34
1.26621	25
1.26787	19
1.26953	30
1.27119	32
1.27285	25
1.27451	33
1.27617	33
1.27783	30
1.27949	23
1.28115	25
1.28281	28
1.28447	31
1.28613	29
1.28779	27
1.28945	30
1.29111	34
1.29277	37
1.29443	20
1.29609	19
1.29775	30
1.29941	30
1.30107	25
1.30273	34
1.30439	27
1.30605	20
1.30771	34
1.30937	37
1.31104	24
1.3127	33
1.31436	29
1.31602	26
1.31768	34
1.31934	24
1.321	33
1.32266	34
1.32432	35
1.32598	35
1.32764	25
1.3293	34
1.33096	22
1.33262	28
1.33428	30
1.33594	31
1.3376	23
1.33926	28
1.34092	36
1.34258	29
1.34424	31
1.3459	36
1.34756	25
1.34922	34
1.35088	37
1.35254	32
1.3542	28
1.35586	36
1.35752	29
1.35918	27
1.36084	27
1.3625	33
1.36416	29
1.36582	36
1.36748	30
1.36914	36
1.3708	35
1.37246	26
1.37412	41
1.37578	25
1.37744	29
1.3791	28
1.38076	40
1.38242	25
1.38408	23
1.38574	24
1.3874	29
1.38906	24
1.39072	28
1.39238	28
1.39404	29
1.3957	40
1.39736	23
1.39902	24
1.40068	29
1.40234	26
1.404	34
1.40566	19
1.40732	28
1.40898	27
1.41064	35
1.4123	27
1.41396	36
1.41562	30
1.41729	27
1.41895	29
1.42061	21
1.42227	30
1.42393	32
1.42559	35
1.42725	29
1.42891	44
1.43057	33
1.43223	29
1.43389	34
1.43555	36
1.43721	23
1.43887	28
1.44053	30
1.44219	27
1.44385	37
1.44551	31
1.44717	25
1.44883	30
1.45049	41
1.45215	30
1.45381	34
1.45547	29
1.45713	34
1.45879	22
1.46045	35
1.46211	31
1.46377	23
1.46543	30
1.46709	31
1.46875	39
1.47041	38
1.47207	29
1.47373	26
1.47539	25
1.47705	29
1.47871	34
1.48037	24
1.48203	27
1.48369	27
1.48535	24
1.48701	29
1.48867	34
1.49033	28
1.49199	28
1.49365	40
1.49531	36
1.49697	32
1.49863	33
1.50029	22
1.50195	30
1.50361	44
1.50527	29
1.50693	34
1.50859	23
1.51025	37
1.51191	26
1.51357	24
1.51523	28
1.51689	27
1.51855	38
1.52021	25
1.52188	20
1.52354	35
1.5252	21
1.52686	42
1.52852	38
1.53018	32
1.53184	46
1.5335	29
1.53516	30
1.53682	31
1.53848	30
1.54014	31
1.5418	28
1.54346	31
1.54512	40
1.54678	28
1.54844	35
1.5501	43
1.55176	30
1.55342	33
1.55508	38
1.55674	38
1.5584	26
1.56006	25
1.56172	31
1.56338	29
1.56504	30
1.5667	36
1.56836	36
1.57002	36
1.57168	31
1.57334	41
1.575	37
1.57666	37
1.57832	32
1.57998	28
1.58164	34
1.5833	38
1.58496	33
1.58662	40
1.58828	50
1.58994	40
1.5916	33
1.59326	32
1.59492	30
1.59658	36
1.59824	39
1.5999	35
1.60156	50
1.60322	43
1.60488	60
1.60654	53
1.6082	60
1.60986	50
1.61152	47
1.61318	50
1.61484	53
1.6165	54
1.61816	51
1.61982	76
1.62148	71
1.62314	70
1.6248	70
1.62646	72
1.62813	69
1.62979	68
1.63145	88
1.63311	87
1.63477	83
1.63643	106
1.63809	107
1.63975	121
1.64141	120
1.64307	96
1.64473	113
1.64639	130
1.64805	135
1.64971	116
1.65137	127
1.65303	138
1.65469	144
1.65635	150
1.65801	133
1.65967	165
1.66133	173
1.66299	150
1.66465	200
1.66631	194
1.66797	176
1.66963	235
1.67129	216
1.67295	232
1.67461	239
1.67627	240
1.67793	206
1.67959	264
1.68125	236
1.68291	249
1.68457	260
1.68623	272
1.68789	251
1.68955	259
1.69121	286
1.69287	309
1.69453	304
1.69619	305
1.69785	294
1.69951	322
1.70117	331
1.70283	335
1.70449	315
1.70615	344
1.70781	348
1.70947	365
1.71113	326
1.71279	341
1.71445	345
1.71611	349
1.71777	351
1.71943	365
1.72109	378
1.72275	355
1.72441	346
1.72607	348
1.72773	368
1.72939	332
1.73105	354
1.73271	340
1.73438	397
1.73604	376
1.7377	367
1.73936	355
1.74102	354
1.74268	408
1.74434	326
1.746	338
1.74766	305
1.74932	329
1.75098	335
1.75264	302
1.7543	325
1.75596	311
1.75762	290
1.75928	265
1.76094	292
1.7626	300
1.76426	248
1.76592	228
1.76758	251
1.76924	240
1.7709	259
1.77256	254
1.77422	229
1.77588	212
1.77754	202
1.7792	197
1.78086	179
1.78252	194
1.78418	173
1.78584	192
1.7875	150
1.78916	172
1.79082	141
1.79248	142
1.79414	124
1.7958	124
1.79746	117
1.79912	111
1.80078	99
1.80244	99
1.8041	93
1.80576	74
1.80742	84
1.80908	75
1.81074	69
1.8124	83
1.81406	61
1.81572	70
1.81738	55
1.81904	45
1.8207	40
1.82236	46
1.82402	39
1.82568	31
1.82734	35
1.829	38
1.83066	35
1.83232	28
1.83398	28
1.83564	27
1.8373	27
1.83896	24
1.84062	23
1.84229	18
1.84395	19
1.84561	22
1.84727	22
1.84893	12
1.85059	15
1.85225	15
1.85391	17
1.85557	17
1.85723	12
1.85889	8
1.86055	12
1.86221	11
1.86387	6
1.86553	6
1.86719	9
1.86885	11
1.87051	6
1.87217	3
1.87383	5
1.87549	9
1.87715	4
1.87881	6
1.88047	5
1.88213	6
1.88379	4
1.88545	6
1.88711	3
1.88877	7
1.89043	3
1.89209	1
1.89375	7
1.89541	4
1.89707	3
1.89873	5
1.90039	4
1.90205	3
1.90371	5
1.90537	5
1.90703	1
1.90869	2
1.91035	5
1.91201	3
1.91367	3
1.91533	4
1.91699	5
1.91865	2
1.92031	4
1.92197	3
1.92363	3
1.92529	7
1.92695	3
1.92861	5
1.93027	2
1.93193	2
1.93359	3
1.93525	10
1.93691	0
1.93857	3
1.94023	4
1.94189	5
1.94355	4
1.94521	4
1.94687	3
1.94854	4
1.9502	5
1.95186	4
1.95352	3
1.95518	4
1.95684	3
1.9585	3
1.96016	3
1.96182	3
1.96348	2
1.96514	4
1.9668	5
1.96846	1
1.97012	3
1.97178	1
1.97344	2
