Time (s),Fᵧ (N),rᵧ (m)
8.899999618530273,-3.9011330604553223,0.20399999618530273
8.90999984741211,-3.9011330604553223,0.20339998602867126
8.920000076293945,-3.8875975608825684,0.20260000228881836
8.930000305175781,-3.8943653106689453,0.2019999921321869
8.9399995803833,-3.8808298110961914,0.20160000026226044
8.949999809265137,-3.8740620613098145,0.20100000500679016
8.960000038146973,-3.8672943115234375,0.20040002465248108
8.970000267028809,-3.8537588119506836,0.20000000298023224
8.979999542236328,-3.8469913005828857,0.19940000772476196
8.989999771118164,-3.8469913005828857,0.1987999975681305
9,-3.840223550796509,0.1982000172138214
9.010000228881836,-3.819920301437378,0.19780001044273376
9.020000457763672,-3.819920301437378,0.1971999853849411
9.029999732971191,-3.819920301437378,0.19679999351501465
9.039999961853027,-3.813152551651001,0.19619998335838318
9.050000190734863,-3.79284930229187,0.1956000030040741
9.0600004196167,-3.799617052078247,0.19500000774860382
9.069999694824219,-3.79284930229187,0.19439999759197235
9.079999923706055,-3.779313802719116,0.19380000233650208
9.09000015258789,-3.779313802719116,0.193200021982193
9.100000381469727,-3.7657783031463623,0.19280001521110535
9.109999656677246,-3.7522430419921875,0.19219999015331268
9.119999885559082,-3.7454752922058105,0.19179999828338623
9.130000114440918,-3.7522430419921875,0.19119998812675476
9.140000343322754,-3.7387075424194336,0.19060000777244568
9.149999618530273,-3.7251720428466797,0.1900000125169754
9.15999984741211,-3.7251720428466797,0.18960000574588776
9.170000076293945,-3.7184042930603027,0.18900001049041748
9.180000305175781,-3.7184042930603027,0.18859998881816864
9.1899995803833,-3.698101043701172,0.1881999969482422
9.199999809265137,-3.698101043701172,0.18759998679161072
9.210000038146973,-3.691333293914795,0.18699999153614044
9.220000267028809,-3.677797794342041,0.18639999628067017
9.229999542236328,-3.671030044555664,0.1858000010251999
9.239999771118164,-3.677797794342041,0.18520000576972961
9.25,-3.6574947834014893,0.18479999899864197
9.260000228881836,-3.6439592838287354,0.1842000037431717
9.270000457763672,-3.6507270336151123,0.18360000848770142
9.279999732971191,-3.6304237842559814,0.18299999833106995
9.289999961853027,-3.6304237842559814,0.18239998817443848
9.300000190734863,-3.6168882846832275,0.1817999929189682
9.3100004196167,-3.6236560344696045,0.18119999766349792
9.319999694824219,-3.6033527851104736,0.18079999089241028
9.329999923706055,-3.6033527851104736,0.1802000105381012
9.34000015258789,-3.6033527851104736,0.17980000376701355
9.350000381469727,-3.5898172855377197,0.17920000851154327
9.359999656677246,-3.5830495357513428,0.17880001664161682
9.369999885559082,-3.576282024383545,0.17819999158382416
9.380000114440918,-3.576282024383545,0.1777999848127365
9.390000343322754,-3.569514274597168,0.17739999294281006
9.399999618530273,-3.562746524810791,0.1770000010728836
9.40999984741211,-3.555978775024414,0.17660000920295715
9.420000076293945,-3.549211025238037,0.1762000024318695
9.430000305175781,-3.549211025238037,0.17579999566078186
9.4399995803833,-3.535675525665283,0.17520001530647278
9.449999809265137,-3.535675525665283,0.17480000853538513
9.460000038146973,-3.5221400260925293,0.17419998347759247
9.470000267028809,-3.5153722763061523,0.17379999160766602
9.479999542236328,-3.5221400260925293,0.17339998483657837
9.489999771118164,-3.5153722763061523,0.17319998145103455
9.5,-3.5086045265197754,0.1727999895811081
9.510000228881836,-3.5086045265197754,0.17260000109672546
9.520000457763672,-3.4950690269470215,0.17219999432563782
9.529999732971191,-3.4883012771606445,0.17180000245571136
9.539999961853027,-3.4815337657928467,0.17139999568462372
9.550000190734863,-3.4815337657928467,0.17100000381469727
9.5600004196167,-3.4679982662200928,0.1703999936580658
9.569999694824219,-3.461230516433716,0.17000000178813934
9.579999923706055,-3.4679982662200928,0.1696000099182129
9.59000015258789,-3.447695016860962,0.16899999976158142
9.600000381469727,-3.454462766647339,0.16859999299049377
9.609999656677246,-3.440927267074585,0.16819998621940613
9.619999885559082,-3.434159517288208,0.16760000586509705
9.630000114440918,-3.427391767501831,0.16700001060962677
9.640000343322754,-3.413856267929077,0.1664000004529953
9.649999618530273,-3.413856267929077,0.16580000519752502
9.65999984741211,-3.4070885181427,0.16519999504089355
9.670000076293945,-3.3867855072021484,0.1648000031709671
9.680000305175781,-3.3867855072021484,0.16419999301433563
9.6899995803833,-3.3867855072021484,0.16359999775886536
9.699999809265137,-3.3732500076293945,0.16279999911785126
9.710000038146973,-3.3597145080566406,0.16220000386238098
9.720000267028809,-3.3597145080566406,0.1616000086069107
9.729999542236328,-3.3597145080566406,0.16100001335144043
9.739999771118164,-3.3394112586975098,0.16040000319480896
9.75,-3.332643508911133,0.1597999930381775
9.760000228881836,-3.3394112586975098,0.15919998288154602
9.770000457763672,-3.319108009338379,0.15839999914169312
9.779999732971191,-3.298804998397827,0.15780000388622284
9.789999961853027,-3.305572748184204,0.15720000863075256
9.800000190734863,-3.298804998397827,0.1565999984741211
9.8100004196167,-3.2852694988250732,0.15599998831748962
9.819999694824219,-3.2785017490386963,0.15540000796318054
9.829999923706055,-3.2785017490386963,0.15459999442100525
9.84000015258789,-3.2649662494659424,0.15399999916553497
9.850000381469727,-3.2581984996795654,0.15360000729560852
9.859999656677246,-3.2514307498931885,0.15299999713897705
9.869999885559082,-3.2446630001068115,0.15239998698234558
9.880000114440918,-3.2311275005340576,0.15199999511241913
9.890000343322754,-3.2243597507476807,0.15139999985694885
9.899999618530273,-3.2243597507476807,0.15079998970031738
9.90999984741211,-3.204056739807129,0.1501999944448471
9.920000076293945,-3.197288990020752,0.14980000257492065
9.930000305175781,-3.197288990020752,0.149399995803833
9.9399995803833,-3.197288990020752,0.14900000393390656
9.949999809265137,-3.183753490447998,0.14840000867843628
9.960000038146973,-3.176985740661621,0.14800000190734863
9.970000267028809,-3.170217990875244,0.14760001003742218
9.979999542236328,-3.170217990875244,0.1469999998807907
9.989999771118164,-3.1566824913024902,0.14660000801086426
10,-3.1566824913024902,0.14619998633861542
10.010000228881836,-3.1499147415161133,0.14579999446868896
10.020000457763672,-3.1431469917297363,0.14539998769760132
10.029999732971191,-3.1431469917297363,0.1451999843120575
10.039999961853027,-3.1431469917297363,0.14479999244213104
10.050000190734863,-3.1296117305755615,0.1446000039577484
10.0600004196167,-3.1296117305755615,0.1443999856710434
10.069999694824219,-3.1228439807891846,0.14399999380111694
10.079999923706055,-3.1296117305755615,0.1436000019311905
10.09000015258789,-3.1160762310028076,0.14339999854564667
10.100000381469727,-3.1093084812164307,0.14300000667572021
10.109999656677246,-3.1025407314300537,0.14260001480579376
10.119999885559082,-3.1025407314300537,0.1422000229358673
10.130000114440918,-3.0890052318573,0.14180001616477966
10.140000343322754,-3.0890052318573,0.14140000939369202
10.149999618530273,-3.0890052318573,0.141199991106987
10.15999984741211,-3.075469732284546,0.14079999923706055
10.170000076293945,-3.075469732284546,0.14059999585151672
10.180000305175781,-3.068701982498169,0.14019998908042908
10.1899995803833,-3.061934232711792,0.13979999721050262
10.199999809265137,-3.061934232711792,0.13920000195503235
10.210000038146973,-3.061934232711792,0.1387999951839447
10.220000267028809,-3.055166482925415,0.13819999992847443
10.229999542236328,-3.048398733139038,0.13780000805854797
10.239999771118164,-3.0348634719848633,0.13739998638629913
10.25,-3.041630983352661,0.1371999979019165
10.260000228881836,-3.0348634719848633,0.13680000603199005
10.270000457763672,-3.0213279724121094,0.13659998774528503
10.279999732971191,-3.0213279724121094,0.13619999587535858
10.289999961853027,-3.0213279724121094,0.13580000400543213
10.300000190734863,-3.0010247230529785,0.13539999723434448
10.3100004196167,-3.0077924728393555,0.13500000536441803
10.319999694824219,-3.0077924728393555,0.13460001349449158
10.329999923706055,-3.0077924728393555,0.13420000672340393
10.34000015258789,-2.9807214736938477,0.13379999995231628
10.350000381469727,-2.9807214736938477,0.13340000808238983
10.359999656677246,-2.9807214736938477,0.13300001621246338
10.369999885559082,-2.9739537239074707,0.13259999454021454
10.380000114440918,-2.9671859741210938,0.1321999877691269
10.390000343322754,-2.9671859741210938,0.13179999589920044
10.399999618530273,-2.953650712966919,0.13119998574256897
10.40999984741211,-2.946882963180542,0.13079999387264252
10.420000076293945,-2.940115213394165,0.13019999861717224
10.430000305175781,-2.940115213394165,0.1297999918460846
10.4399995803833,-2.926579713821411,0.12939999997615814
10.449999809265137,-2.919811964035034,0.1290000081062317
10.460000038146973,-2.926579713821411,0.12860000133514404
10.470000267028809,-2.9130442142486572,0.1282000094652176
10.479999542236328,-2.8995087146759033,0.12779998779296875
10.489999771118164,-2.9062764644622803,0.12719999253749847
10.5,-2.8995087146759033,0.12680000066757202
10.510000228881836,-2.8859732151031494,0.12619999051094055
10.520000457763672,-2.8859732151031494,0.1257999986410141
10.529999732971191,-2.8859732151031494,0.12539999186992645
10.539999961853027,-2.8724377155303955,0.125
10.550000190734863,-2.8656699657440186,0.12460000813007355
10.5600004196167,-2.8656699657440186,0.1242000088095665
10.569999694824219,-2.8589024543762207,0.12380000203847885
10.579999923706055,-2.845366954803467,0.12319999933242798
10.59000015258789,-2.83859920501709,0.1226000040769577
10.600000381469727,-2.845366954803467,0.12200000137090683
10.609999656677246,-2.831831455230713,0.12159999459981918
10.619999885559082,-2.818295955657959,0.12099999189376831
10.630000114440918,-2.818295955657959,0.12060000002384186
10.640000343322754,-2.811528205871582,0.12020000070333481
10.649999618530273,-2.804760456085205,0.11980000883340836
10.65999984741211,-2.804760456085205,0.11940000206232071
10.670000076293945,-2.797992706298828,0.11900000274181366
10.680000305175781,-2.791224956512451,0.11859999597072601
10.6899995803833,-2.791224956512451,0.11820000410079956
10.699999809265137,-2.7776894569396973,0.11779999732971191
10.710000038146973,-2.784457206726074,0.11739999055862427
10.720000267028809,-2.7709217071533203,0.11719999462366104
10.729999542236328,-2.7641541957855225,0.11679999530315399
10.739999771118164,-2.7573864459991455,0.11659999936819077
10.75,-2.7506186962127686,0.11619999259710312
10.760000228881836,-2.7506186962127686,0.11580000072717667
10.770000457763672,-2.7438509464263916,0.11540000140666962
10.779999732971191,-2.7506186962127686,0.11500000953674316
10.789999961853027,-2.7370831966400146,0.11460000276565552
10.800000190734863,-2.7370831966400146,0.11440000683069229
10.8100004196167,-2.7303154468536377,0.11400000005960464
10.819999694824219,-2.7235476970672607,0.1136000007390976
10.829999923706055,-2.7235476970672607,0.11339999735355377
10.84000015258789,-2.7235476970672607,0.11319999396800995
10.850000381469727,-2.7235476970672607,0.11299999803304672
10.859999656677246,-2.7235476970672607,0.11299999803304672
10.869999885559082,-2.710012197494507,0.1128000020980835
10.880000114440918,-2.710012197494507,0.11259999126195908
10.890000343322754,-2.710012197494507,0.11239999532699585
10.899999618530273,-2.70324444770813,0.1120000034570694
10.90999984741211,-2.70324444770813,0.11160000413656235
10.920000076293945,-2.696476697921753,0.11140000820159912
10.930000305175781,-2.682941436767578,0.11100000143051147
10.9399995803833,-2.682941436767578,0.11060000956058502
10.949999809265137,-2.682941436767578,0.1104000061750412
10.960000038146973,-2.676173686981201,0.10999999195337296
10.970000267028809,-2.669405937194824,0.1095999926328659
10.979999542236328,-2.669405937194824,0.10939999669790268
10.989999771118164,-2.6626381874084473,0.10920000076293945
11,-2.6558704376220703,0.1087999939918518
11.010000228881836,-2.6558704376220703,0.10859999805688858
11.020000457763672,-2.6558704376220703,0.10840000212192535
11.029999732971191,-2.6423349380493164,0.1080000028014183
11.039999961853027,-2.6355671882629395,0.10759999603033066
11.050000190734863,-2.6355671882629395,0.1072000041604042
11.0600004196167,-2.6355671882629395,0.10679999738931656
11.069999694824219,-2.6287994384765625,0.10620000213384628
11.079999923706055,-2.6220316886901855,0.10579999536275864
11.09000015258789,-2.6287994384765625,0.10540000349283218
11.100000381469727,-2.6017284393310547,0.10499999672174454
11.109999656677246,-2.6017284393310547,0.10459999740123749
11.119999885559082,-2.5949606895446777,0.10420000553131104
11.130000114440918,-2.58819317817688,0.10379999876022339
11.140000343322754,-2.58819317817688,0.10319999605417252
11.149999618530273,-2.574657678604126,0.10279999673366547
11.15999984741211,-2.574657678604126,0.1021999940276146
11.170000076293945,-2.567889928817749,0.10180000215768814
11.180000305175781,-2.561122179031372,0.10140000283718109
11.1899995803833,-2.547586679458618,0.10120000690221786
11.199999809265137,-2.554354429244995,0.10080000013113022
11.210000038146973,-2.547586679458618,0.10060000419616699
11.220000267028809,-2.547586679458618,0.10019999742507935
