Time (s),Fᵧ (N),rᵧ (m)
0.009999999776482582,-0.896260142326355,0
0.019999999552965164,-0.896260142326355,0
0.029999999329447746,-0.896260142326355,0
0.03999999910593033,-0.8962602019309998,0
0.05000000074505806,-0.8962602019309998,0
0.05999999865889549,-0.896260142326355,0
0.07000000029802322,-0.896260142326355,0
0.07999999821186066,-0.896260142326355,0
0.09000000357627869,-0.896260142326355,0
0.10000000149011612,-0.8961923718452454,0
0.10999999940395355,-0.8895635604858398,0
0.11999999731779099,-0.896260142326355,0
0.12999999523162842,-0.896260142326355,0
0.14000000059604645,-0.8961653113365173,0
0.15000000596046448,-0.8895906805992126,0
0.1599999964237213,-0.896260142326355,0
0.17000000178813934,-0.8961449861526489,0
0.18000000715255737,-0.8896109461784363,0
0.1899999976158142,-0.896260142326355,0
0.20000000298023224,-0.896260142326355,0
0.20999999344348907,-0.896260142326355,0
0.2199999988079071,-0.896260142326355,0
0.23000000417232513,-0.896260142326355,0
0.23999999463558197,-0.8962602019309998,0
0.25,-0.8960908055305481,0
0.25999999046325684,-0.8896651864051819,0
0.27000001072883606,-0.896260142326355,0
0.2800000011920929,-0.9030244946479797,0
0.28999999165534973,-0.8964565992355347,0
0.30000001192092896,-0.9095923900604248,0
0.3100000023841858,-0.9032344818115234,0
0.3199999928474426,-0.9097956418991089,0
0.33000001311302185,-0.9097956418991089,0
0.3400000035762787,-0.902800977230072,0
0.3499999940395355,-0.8960230946540833,0
0.36000001430511475,-0.8894890546798706,0
0.3700000047683716,-0.8829753398895264,0
0.3799999952316284,-0.896260142326355,0
0.38999998569488525,-0.8959959745407104,0
0.4000000059604645,-0.8897600173950195,0
0.4099999964237213,-0.896260142326355,0
0.41999998688697815,-0.8965446352958679,0
0.4300000071525574,-0.9097956418991089,0
0.4399999976158142,-0.9097956418991089,0
0.44999998807907104,-0.9097956418991089,0
0.46000000834465027,-0.9094839692115784,0
0.4699999988079071,-0.8965785503387451,0
0.47999998927116394,-0.9030312895774841,0
0.49000000953674316,-0.9030312895774841,0.00004895105303148739
0.5,-0.9094569087028503,0.0004499500500969589
0.5099999904632568,-0.896260142326355,0.0008509490871801972
0.5199999809265137,-0.9030244946479797,0.0012519481824710965
0.5299999713897705,-0.9030244946479797,0.001652947161346674
0.5400000214576721,-0.9033903479576111,0.0020000000949949026
0.550000011920929,-0.9094230532646179,0.0020274727139621973
0.5600000023841858,-0.9034038782119751,0.0022279720287770033
0.5699999928474426,-0.9169461131095886,0.0024284718092530966
0.5799999833106995,-0.923331081867218,0.0026289711240679026
0.5899999737739563,-0.923730731010437,0.0028294704388827085
0.6000000238418579,-0.9372730255126953,0.003000000026077032
0.6100000143051147,-0.9432244300842285,0.003000000026077032
0.6200000047683716,-0.9372865557670593,0.003000000026077032
0.6299999952316284,-0.9436376690864563,0.003000000026077032
0.6399999856948853,-0.9508355855941772,0.003000000026077032
0.6499999761581421,-0.9715825319290161,0.003000000026077032
0.6600000262260437,-0.9923497438430786,0.003032966982573271
0.6700000166893005,-1.046051263809204,0.003233466763049364
0.6800000071525574,-1.0663714408874512,0.0034339663106948137
0.6899999976158142,-1.09298837184906,0.0036344658583402634
0.699999988079071,-1.0997663736343384,0.003834965405985713
0.7099999785423279,-1.1133085489273071,0.004000000189989805
0.7200000286102295,-1.1263630390167236,0.004000000189989805
0.7300000190734863,-1.1263630390167236,0.004000000189989805
0.7400000095367432,-1.1331274509429932,0.004000000189989805
0.75,-1.126871109008789,0.004037462640553713
0.7599999904632568,-1.1398985385894775,0.004237962421029806
0.7699999809265137,-1.1398985385894775,0.004438461270183325
0.7799999713897705,-1.139898657798767,0.004638960584998131
0.7900000214576721,-1.1398985385894775,0.004839460831135511
0.800000011920929,-1.1398985385894775,0.004999999888241291
0.8100000023841858,-1.1404472589492798,0.004999999888241291
