Time (s),Fᵧ (N),rᵧ (m)
0.009999999776482582,-0.8691892623901367,0
0.019999999552965164,-0.8624215126037598,0
0.029999999329447746,-0.8691892623901367,0
0.03999999910593033,-0.8691892623901367,0
0.05000000074505806,-0.8691892623901367,0
0.05999999865889549,-0.8624215126037598,0
0.07000000029802322,-0.8624215126037598,0
0.07999999821186066,-0.8759570121765137,0
0.09000000357627869,-0.8827247023582458,0
0.10000000149011612,-0.8827247023582458,0
0.10999999940395355,-0.896260142326355,0
0.11999999731779099,-0.896260142326355,0
0.12999999523162842,-0.889492392539978,0
0.14000000059604645,-0.896260142326355,0
0.15000000596046448,-0.896260142326355,0
0.1599999964237213,-0.8894924521446228,0
0.17000000178813934,-0.896260142326355,0
0.18000000715255737,-0.8827247023582458,0
0.1899999976158142,-0.8827247023582458,0.00019804023031610996
0.20000000298023224,-0.896260142326355,0.0003979371103923768
0.20999999344348907,-0.896260142326355,0.0005978339468128979
0.2199999988079071,-0.896260142326355,0.0007977308123372495
0.23000000417232513,-0.896260142326355,0.000997627736069262
0.23999999463558197,-0.896260142326355,0.0010000000474974513
0.25,-0.8894924521446228,0.0010000000474974513
0.25999999046325684,-0.8827247023582458,0.0010000000474974513
0.27000001072883606,-0.8827247023582458,0.0010000000474974513
0.2800000011920929,-0.8759570121765137,0.0010000000474974513
0.28999999165534973,-0.8759570121765137,0.0010000000474974513
0.30000001192092896,-0.8894924521446228,0.0010000000474974513
0.3100000023841858,-0.8827247023582458,0.0010000000474974513
0.3199999928474426,-0.8827247023582458,0.0010000000474974513
0.33000001311302185,-0.8759570121765137,0.0010000000474974513
0.3400000035762787,-0.8827247023582458,0.0010000000474974513
0.3499999940395355,-0.8827247023582458,0.0010000000474974513
0.36000001430511475,-0.8827247023582458,0.0010000000474974513
0.3700000047683716,-0.8827247023582458,0.0010000000474974513
0.3799999952316284,-0.8827247023582458,0.0010000000474974513
0.38999998569488525,-0.8827247023582458,0.0010000000474974513
0.4000000059604645,-0.8827247023582458,0.0010000000474974513
0.4099999964237213,-0.8827247023582458,0.0010000000474974513
0.41999998688697815,-0.8827247023582458,0.0010000000474974513
0.4300000071525574,-0.8827247023582458,0.0010000000474974513
0.4399999976158142,-0.8759570121765137,0.0010000000474974513
0.44999998807907104,-0.8827247023582458,0.0010000000474974513
0.46000000834465027,-0.8827247023582458,0.0010000000474974513
0.4699999988079071,-0.8827247023582458,0.0010000000474974513
0.47999998927116394,-0.8827247023582458,0.0010000000474974513
0.49000000953674316,-0.8827247023582458,0.0010000000474974513
0.5,-0.8827247023582458,0.0010000000474974513
0.5099999904632568,-0.8827247023582458,0.0010000000474974513
0.5199999809265137,-0.8759570121765137,0.0010000000474974513
0.5299999713897705,-0.8759570121765137,0.0010000000474974513
0.5400000214576721,-0.8827247023582458,0.0010000000474974513
0.550000011920929,-0.8759570121765137,0.0010000000474974513
0.5600000023841858,-0.8759570121765137,0.0010000000474974513
0.5699999928474426,-0.8827247023582458,0.0010000000474974513
0.5799999833106995,-0.8827247023582458,0.0010000000474974513
0.5899999737739563,-0.8827247023582458,0.0010000000474974513
0.6000000238418579,-0.8827247023582458,0.0010000000474974513
0.6100000143051147,-0.8759570121765137,0.0010000000474974513
0.6200000047683716,-0.8691892623901367,0.0010000000474974513
0.6299999952316284,-0.8759570121765137,0.0010000000474974513
0.6399999856948853,-0.8691892623901367,0.0010000000474974513
0.6499999761581421,-0.8691892623901367,0.0010000000474974513
0.6600000262260437,-0.8759570121765137,0.0010000000474974513
0.6700000166893005,-0.8894924521446228,0.0010000000474974513
0.6800000071525574,-0.896260142326355,0.0010000000474974513
0.6899999976158142,-0.896260142326355,0.0010000000474974513
0.699999988079071,-0.8894924521446228,0.0010000000474974513
0.7099999785423279,-0.896260142326355,0.0010000000474974513
0.7200000286102295,-0.896260142326355,0.0010000000474974513
0.7300000190734863,-0.8894924521446228,0.0010000000474974513
0.7400000095367432,-0.8894924521446228,0.0010000000474974513
0.75,-0.896260142326355,0.0010000000474974513
0.7599999904632568,-0.896260142326355,0.0010000000474974513
0.7699999809265137,-0.896260142326355,0.0010000000474974513
0.7799999713897705,-0.9097956418991089,0.001191954710520804
0.7900000214576721,-0.9165633916854858,0.0013918515760451555
0.800000011920929,-0.923331081867218,0.0015917484415695071
