#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DiscoveryStudio
#Serial Number: SN:210384AEE647
#Date Time: 2024-02-14 16:56:31.928
#Sample rate: 80000Hz
#Samples: 8192
#Trigger: Source: Wavegen C1 Condition: Rising
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: RampUp
#Frequency: 9.8 Hz
#Period: 102.040816 ms
#Amplitude: 1.75 V
#Offset: 1.25 V
#Symmetry: 100 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.0426,0.001248969325449992,0.9548050560501373
0.0426125,0.0009140271198358561,0.9558329959944699
0.042625,0.001248969325449992,0.9561756426425808
0.04263749999999999,0.0009140271198358561,0.9565182892906917
0.04264999999999999,0.001248969325449992,0.9568609359388025
0.0426625,0.0009140271198358561,0.9572035825869134
0.042675,0.001248969325449992,0.9578888758831351
0.0426875,0.001248969325449992,0.958231522531246
0.04269999999999999,0.001248969325449992,0.9585741691793569
0.0427125,0.001248969325450144,0.9589168158274677
0.042725,0.001583911531064127,0.9589168158274677
0.0427375,0.001248969325449992,0.9589168158274677
0.04275,0.001248969325449992,0.9589168158274677
0.04276249999999999,0.001583911531064127,0.9602874024199112
0.04277499999999999,0.001248969325449992,0.9602874024199112
0.0427875,0.001583911531064127,0.9609726957161329
0.0428,0.001583911531064127,0.9609726957161329
0.0428125,0.001583911531064127,0.9613153423642438
0.042825,0.001583911531064127,0.9623432823085764
0.0428375,0.001583911531064127,0.9626859289566873
0.04285,0.001583911531064127,0.963028575604798
0.0428625,0.001918853736678263,0.9633712222529089
0.042875,0.001918853736678263,0.9637138689010197
0.0428875,0.002253795942292398,0.9643991621972415
0.04289999999999999,0.001918853736678263,0.9647418088453523
0.0429125,0.002253795942292398,0.9654271021415741
0.042925,0.002253795942292398,0.9654271021415741
0.0429375,0.002253795942292398,0.9661123954377958
0.04295,0.002253795942292398,0.9661123954377958
0.0429625,0.002588738147906381,0.9661123954377958
0.042975,0.002253795942292398,0.9661123954377958
0.0429875,0.002253795942292398,0.9671403353821284
0.043,0.002253795942292398,0.9674829820302392
0.0430125,0.002588738147906534,0.9678256286783501
0.04302499999999999,0.002588738147906534,0.968168275326461
0.04303749999999999,0.002588738147906534,0.968168275326461
0.04305,0.002588738147906534,0.9688535686226827
0.0430625,0.002923680353520669,0.9691962152707936
0.043075,0.002923680353520669,0.9695388619189044
0.0430875,0.003258622559134652,0.9695388619189047
0.0431,0.002923680353520669,0.9702241552151262
0.0431125,0.003258622559134805,0.9702241552151262
0.043125,0.002923680353520669,0.970566801863237
0.0431375,0.00359356476474894,0.9712520951594588
0.04314999999999999,0.003258622559134805,0.9715947418075696
0.04316249999999999,0.003593564764748788,0.9719373884556803
0.043175,0.00359356476474894,0.9719373884556805
0.0431875,0.00359356476474894,0.9719373884556805
0.0432,0.00359356476474894,0.9719373884556805
0.04321249999999999,0.00359356476474894,0.9726226817519021
0.043225,0.003928506970363075,0.972965328400013
0.0432375,0.003928506970363075,0.9736506216962347
0.04325,0.004263449175977211,0.9739932683443456
0.0432625,0.004263449175977211,0.9739932683443456
0.04327499999999999,0.004263449175977211,0.9746785616405673
0.0432875,0.004263449175977211,0.9746785616405673
0.0433,0.004598391381591346,0.975363854936789
0.0433125,0.004598391381591346,0.9757065015848999
0.043325,0.004933333587205482,0.9757065015848999
0.04333749999999999,0.004598391381591346,0.9757065015848999
0.04335,0.004598391381591346,0.9760491482330108
0.0433625,0.004933333587205482,0.9767344415292325
0.043375,0.005603217998433753,0.9770770881773434
0.0433875,0.005603217998433753,0.9777623814735651
0.04339999999999999,0.005603217998433753,0.9777623814735651
0.0434125,0.005603217998433753,0.9777623814735651
0.043425,0.005603217998433753,0.978105028121676
0.0434375,0.005603217998433753,0.978105028121676
0.04345,0.005938160204047888,0.9787903214178977
0.04346249999999999,0.005938160204047888,0.9787903214178977
0.043475,0.006273102409662024,0.9791329680660086
0.0434875,0.005938160204047888,0.9794756147141194
0.0435,0.006608044615276159,0.9801609080103412
0.0435125,0.006273102409662024,0.9801609080103412
0.04352499999999999,0.006942986820890295,0.9808462013065629
0.04353749999999999,0.006942986820890295,0.9808462013065629
0.04355,0.00727792902650443,0.9811888479546736
0.0435625,0.00727792902650443,0.9811888479546736
0.043575,0.00727792902650443,0.9818741412508954
0.04358749999999999,0.007612871232118566,0.9822167878990062
0.0436,0.007612871232118566,0.9825594345471171
0.0436125,0.007947813437732702,0.982902081195228
0.043625,0.007947813437732702,0.982902081195228
0.0436375,0.007947813437732702,0.982902081195228
0.04364999999999999,0.008282755643346837,0.9832447278433388
0.04366249999999999,0.008282755643346837,0.9835873744914496
0.043675,0.008282755643346837,0.9839300211395606
0.0436875,0.008952640054575108,0.9839300211395606
0.0437,0.008952640054575108,0.9842726677876714
0.04371249999999999,0.008617697848960972,0.9842726677876714
0.043725,0.008952640054575108,0.9842726677876714
0.0437375,0.009287582260189244,0.9846153144357823
0.04375,0.009957466671417513,0.985300607732004
0.0437625,0.009957466671417513,0.9856432543801149
0.04377499999999999,0.01029240887703165,0.9859859010282258
0.04378749999999999,0.01029240887703165,0.9859859010282258
0.0438,0.01062735108264579,0.9866711943244475
0.0438125,0.01096229328825992,0.9870138409725584
0.043825,0.01096229328825992,0.9870138409725584
0.04383749999999999,0.01096229328825992,0.9870138409725584
0.04385,0.01129723549387406,0.9870138409725584
0.0438625,0.01129723549387406,0.9873564876206692
0.043875,0.01129723549387406,0.9873564876206692
0.0438875,0.01163217769948819,0.9876991342687801
0.04389999999999999,0.01196711990510233,0.9880417809168909
0.04391249999999999,0.01196711990510233,0.9880417809168909
0.043925,0.0126370043163306,0.9887270742131127
0.0439375,0.0126370043163306,0.9887270742131127
0.04395,0.0126370043163306,0.9890697208612235
0.04396249999999999,0.01297194652194473,0.9890697208612235
0.043975,0.01297194652194473,0.9890697208612235
0.0439875,0.013641830933173,0.9897550141574453
0.044,0.01397677313878714,0.9897550141574453
0.0440125,0.01397677313878714,0.9900976608055561
0.04402499999999999,0.013641830933173,0.9900976608055561
0.04403749999999999,0.01431171534440128,0.990440307453667
0.04405,0.01397677313878714,0.990440307453667
0.0440625,0.01431171534440128,0.990440307453667
0.044075,0.01464665755001541,0.9907829541017779
0.04408749999999999,0.01498159975562955,0.9911256007498886
0.0441,0.0149815997556297,0.9914682473979995
0.0441125,0.01531654196124368,0.9914682473979995
0.044125,0.01565148416685782,0.9918108940461104
0.0441375,0.01565148416685782,0.9918108940461104
0.04414999999999999,0.01632136857808609,0.9921535406942212
0.04416249999999999,0.01665631078370022,0.9924961873423321
0.044175,0.01665631078370022,0.9924961873423321
0.0441875,0.01699125298931436,0.9924961873423321
0.0442,0.0173261951949285,0.992838833990443
0.04421249999999999,0.01766113740054263,0.992838833990443
0.044225,0.01766113740054294,0.9931814806385539
0.0442375,0.0183310218117709,0.9935241272866647
0.04425,0.0183310218117709,0.9938667739347756
0.0442625,0.01866596401738504,0.9938667739347756
0.04427499999999999,0.01866596401738504,0.9938667739347756
0.04428749999999999,0.0183310218117709,0.9935241272866647
0.0443,0.01900090622299917,0.9938667739347756
0.0443125,0.01933584842861331,0.9942094205828864
0.044325,0.01967079063422744,0.9945520672309973
0.04433749999999999,0.02000573283984158,0.9945520672309973
0.04435,0.02000573283984173,0.9948947138791082
0.0443625,0.02034067504545571,0.9948947138791082
0.044375,0.02101055945668399,0.9955800071753299
0.0443875,0.02067561725106985,0.995237360527219
0.0444,0.02168044386791226,0.9955800071753299
0.04441249999999999,0.02168044386791226,0.9959226538234407
0.044425,0.02201538607352639,0.9959226538234407
0.0444375,0.02268527048475466,0.9962653004715516
0.04445,0.02268527048475466,0.9962653004715516
0.0444625,0.0230202126903688,0.9966079471196625
0.04447499999999999,0.02335515489598293,0.9966079471196625
0.0444875,0.02335515489598293,0.9969505937677733
0.0445,0.02335515489598293,0.9969505937677733
0.0445125,0.02335515489598293,0.9969505937677733
0.044525,0.02402503930721121,0.9969505937677733
0.04453749999999999,0.02435998151282534,0.9972932404158842
0.04455,0.02435998151282534,0.9972932404158842
0.0445625,0.02435998151282534,0.9976358870639951
0.044575,0.02469492371843948,0.9976358870639951
0.0445875,0.02502986592405361,0.9976358870639951
0.04459999999999999,0.02502986592405361,0.9976358870639951
0.0446125,0.02569975033528188,0.9979785337121059
0.044625,0.02603469254089602,0.9983211803602168
0.0446375,0.02636963474651016,0.9983211803602168
0.04465,0.02636963474651016,0.9983211803602168
0.04466249999999999,0.02703951915773842,0.9986638270083277
0.044675,0.02737446136335256,0.9986638270083277
0.0446875,0.02804434577458083,0.9993491203045494
0.0447,0.02804434577458083,0.9993491203045494
