,mass A,,,,,,,,,,,,,,,,,,,,,,,,,
t,x,y,r,θr,vx,vy,v,θv,ax,ay,a,θa,θ,ω,α,step,frame,px,py,p,θp,pixelx,pixely,L,K,
0.951,-5.994E-2,-0.315,0.321,-100.8,9.498E-3,-2.063E-2,2.271E-2,-65.28,0.206,-0.214,0.298,-46.11,-100.8,2.353,43.34,57,293,9.498E-3,-2.063E-2,2.271E-2,-65.28,442.3,1.388E3,1.931E-2,2.580E-4
0.967,-5.973E-2,-0.316,0.321,-100.7,-6.335E-3,-1.008E-3,6.415E-3,-171.0,-0.535,0.742,0.915,125.8,-100.7,-1.078,-118.7,58,294,-6.335E-3,-1.008E-3,6.415E-3,-171.0,442.8,1.390E3,1.993E-2,2.057E-5
0.984,-6.015E-2,-0.315,0.321,-100.8,-1.554E-2,1.791E-2,2.371E-2,130.9,0.195,-0.102,0.220,-27.60,-100.8,-3.322,37.67,59,295,-1.554E-2,1.791E-2,2.371E-2,130.9,441.8,1.389E3,2.062E-2,2.811E-4
1.001,-6.025E-2,-0.315,0.321,-100.8,4.169E-3,-1.143E-2,1.217E-2,-69.96,0.275,-0.394,0.481,-55.15,-100.8,1.113,61.28,60,296,4.169E-3,-1.143E-2,1.217E-2,-69.96,441.5,1.388E3,2.073E-2,7.403E-5
1.017,-6.002E-2,-0.315,0.321,-100.8,-2.489E-3,-8.120E-4,2.618E-3,-161.9,2.869E-4,-6.972E-2,6.972E-2,-89.76,-100.8,-0.409,2.409,61,297,-2.489E-3,-8.120E-4,2.618E-3,-161.9,442.1,1.389E3,2.122E-2,3.428E-6
1.034,-6.034E-2,-0.315,0.321,-100.8,-4.189E-3,-9.330E-4,4.291E-3,-167.4,-0.393,0.485,0.624,129.0,-100.8,-0.703,-85.09,62,298,-4.189E-3,-9.330E-4,4.291E-3,-167.4,441.3,1.388E3,2.174E-2,9.207E-6
1.051,-6.015E-2,-0.316,0.321,-100.8,-6.425E-3,7.349E-4,6.467E-3,173.5,0.198,-0.404,0.450,-63.84,-100.8,-1.152,48.32,63,299,-6.425E-3,7.349E-4,6.467E-3,173.5,441.8,1.390E3,2.221E-2,2.091E-5
1.067,-6.055E-2,-0.315,0.321,-100.9,-7.039E-3,7.209E-4,7.076E-3,174.2,-0.251,0.568,0.621,113.9,-100.9,-1.258,-63.17,64,300,-7.039E-3,7.209E-4,7.076E-3,174.2,440.8,1.388E3,2.282E-2,2.504E-5
1.084,-6.039E-2,-0.315,0.321,-100.8,-5.431E-3,3.867E-3,6.667E-3,144.5,0.256,-0.335,0.422,-52.55,-100.8,-1.083,56.21,65,301,-5.431E-3,3.867E-3,6.667E-3,144.5,441.2,1.389E3,2.328E-2,2.222E-5
1.101,-6.073E-2,-0.315,0.321,-100.9,-7.084E-3,5.963E-3,9.260E-3,139.9,1.571E-2,0.145,0.146,83.83,-100.9,-1.442,-2.101,66,302,-7.084E-3,5.963E-3,9.260E-3,139.9,440.4,1.388E3,2.394E-2,4.287E-5
1.117,-6.063E-2,-0.315,0.321,-100.9,1.724E-3,-5.854E-3,6.102E-3,-73.59,0.495,-0.627,0.798,-51.71,-100.9,0.500,107.8,67,303,1.724E-3,-5.854E-3,6.102E-3,-73.59,440.7,1.389E3,2.432E-2,1.862E-5
1.134,-6.067E-2,-0.315,0.321,-100.9,5.055E-3,-4.265E-3,6.614E-3,-40.16,-0.135,0.350,0.375,111.1,-100.9,1.029,-35.47,68,304,5.055E-3,-4.265E-3,6.614E-3,-40.16,440.5,1.389E3,2.450E-2,2.187E-5
1.151,-6.046E-2,-0.315,0.321,-100.9,1.747E-3,-2.894E-3,3.380E-3,-58.89,-0.136,0.149,0.202,132.4,-100.9,0.404,-28.88,69,305,1.747E-3,-2.894E-3,3.380E-3,-58.89,441.1,1.389E3,2.488E-2,5.714E-6
1.167,-6.061E-2,-0.315,0.321,-100.9,-4.530E-3,8.021E-3,9.212E-3,119.5,-0.388,0.443,0.589,131.2,-100.9,-1.064,-82.97,70,306,-4.530E-3,8.021E-3,9.212E-3,119.5,440.7,1.389E3,2.515E-2,4.243E-5
1.184,-6.061E-2,-0.315,0.321,-100.9,-7.097E-3,7.544E-3,1.036E-2,133.3,0.194,-0.816,0.839,-76.63,-100.9,-1.499,61.52,71,307,-7.097E-3,7.544E-3,1.036E-2,133.3,440.7,1.389E3,2.520E-2,5.364E-5
1.201,-6.085E-2,-0.315,0.321,-100.9,-2.628E-3,-1.354E-2,1.380E-2,-101.0,6.619E-2,-0.552,0.556,-83.16,-100.9,-4.142E-3,30.27,72,308,-2.628E-3,-1.354E-2,1.380E-2,-101.0,440.1,1.388E3,2.551E-2,9.515E-5
1.217,-6.070E-2,-0.316,0.321,-100.9,8.251E-4,-2.134E-2,2.136E-2,-87.79,-7.533E-2,0.446,0.452,99.59,-100.9,0.866,-28.20,73,309,8.251E-4,-2.134E-2,2.136E-2,-87.79,440.5,1.390E3,2.618E-2,2.281E-4
1.234,-6.082E-2,-0.316,0.321,-100.9,-9.090E-3,8.353E-3,1.235E-2,137.4,-6.676E-2,0.652,0.656,95.84,-100.9,-1.874,-33.73,74,310,-9.090E-3,8.353E-3,1.235E-2,137.4,440.2,1.390E3,2.632E-2,7.620E-5
1.251,-6.100E-2,-0.315,0.321,-100.9,-1.815E-3,3.638E-3,4.066E-3,116.5,0.539,-0.253,0.595,-25.17,-100.9,-0.440,102.9,75,311,-1.815E-3,3.638E-3,4.066E-3,116.5,439.8,1.389E3,2.670E-2,8.264E-6
1.267,-6.088E-2,-0.316,0.321,-100.9,1.095E-2,-7.346E-3,1.319E-2,-33.85,0.662,-0.563,0.869,-40.40,-100.9,2.166,134.8,76,312,1.095E-2,-7.346E-3,1.319E-2,-33.85,440.0,1.390E3,2.695E-2,8.694E-5
1.284,-6.063E-2,-0.316,0.321,-100.9,1.954E-2,-9.967E-3,2.194E-2,-27.02,0.682,-0.300,0.745,-23.73,-100.9,3.756,129.1,77,313,1.954E-2,-9.967E-3,2.194E-2,-27.02,440.6,1.390E3,2.720E-2,2.407E-4
1.301,-6.023E-2,-0.316,0.322,-100.8,3.308E-2,-2.022E-2,3.877E-2,-31.44,0.213,0.521,0.562,67.79,-100.8,6.463,20.01,78,314,3.308E-2,-2.022E-2,3.877E-2,-31.44,441.6,1.390E3,2.770E-2,7.515E-4
1.318,-5.953E-2,-0.316,0.322,-100.7,3.027E-2,4.221E-3,3.056E-2,7.940,0.292,1.389,1.420,78.14,-100.7,5.161,5.717,79,315,3.027E-2,4.221E-3,3.056E-2,7.940,443.3,1.391E3,2.850E-2,4.669E-4
1.334,-5.922E-2,-0.316,0.321,-100.6,3.566E-2,3.351E-2,4.893E-2,43.22,1.182,2.121,2.428,60.86,-100.6,5.156,140.6,80,316,3.566E-2,3.351E-2,4.893E-2,43.22,444.0,1.390E3,2.909E-2,1.197E-3
1.351,-5.834E-2,-0.315,0.320,-100.5,7.338E-2,6.750E-2,9.970E-2,42.61,1.593,2.758,3.185,59.99,-100.5,10.73,196.3,81,317,7.338E-2,6.750E-2,9.970E-2,42.61,446.1,1.389E3,3.016E-2,4.970E-3
1.368,-5.678E-2,-0.313,0.319,-100.3,9.234E-2,0.130,0.159,54.51,1.438,3.377,3.670,66.94,-100.3,12.20,158.2,82,318,9.234E-2,0.130,0.159,54.51,449.8,1.385E3,3.243E-2,1.265E-2
1.384,-5.526E-2,-0.311,0.316,-100.1,0.115,0.181,0.215,57.73,1.659,2.961,3.394,60.73,-100.1,14.76,224.6,83,319,0.115,0.181,0.215,57.73,453.4,1.378E3,3.551E-2,2.302E-2
1.401,-5.296E-2,-0.307,0.312,-99.77,0.153,0.226,0.273,56.02,2.255,2.360,3.264,46.31,-99.77,20.62,368.6,84,320,0.153,0.226,0.273,56.02,458.9,1.370E3,3.959E-2,3.727E-2
1.418,-5.018E-2,-0.303,0.307,-99.39,0.187,0.262,0.322,54.44,1.943,2.364,3.060,50.59,-99.39,26.58,337.2,85,321,0.187,0.262,0.322,54.44,465.5,1.360E3,4.461E-2,5.195E-2
1.434,-4.671E-2,-0.299,0.302,-98.89,0.220,0.301,0.373,53.92,1.651,1.931,2.540,49.46,-98.89,32.37,322.3,86,322,0.220,0.301,0.373,53.92,473.8,1.350E3,5.034E-2,6.949E-2
1.451,-4.286E-2,-0.293,0.296,-98.32,0.241,0.332,0.411,53.99,1.602,1.542,2.224,43.91,-98.32,36.96,356.6,87,323,0.241,0.332,0.411,53.99,482.9,1.336E3,5.703E-2,8.428E-2
1.468,-3.866E-2,-0.288,0.290,-97.66,0.271,0.348,0.441,52.06,1.642,0.737,1.800,24.17,-97.66,44.09,417.8,88,324,0.271,0.348,0.441,52.06,492.9,1.323E3,6.403E-2,9.743E-2
1.484,-3.381E-2,-0.282,0.284,-96.85,0.299,0.360,0.468,50.26,1.136,1.120,1.595,44.58,-96.85,51.39,340.0,89,325,0.299,0.360,0.468,50.26,504.4,1.309E3,7.175E-2,0.109
1.501,-2.869E-2,-0.276,0.277,-95.94,0.309,0.380,0.490,50.95,0.750,0.616,0.970,39.40,-95.94,55.40,305.0,90,326,0.309,0.380,0.490,50.95,516.6,1.295E3,7.963E-2,0.120
1.518,-2.353E-2,-0.269,0.270,-95.00,0.322,0.388,0.504,50.37,0.712,0.158,0.730,12.50,-95.00,60.89,331.3,91,327,0.322,0.388,0.504,50.37,528.9,1.279E3,8.808E-2,0.127
1.534,-1.797E-2,-0.263,0.263,-93.91,0.335,0.378,0.505,48.46,0.552,-0.629,0.837,-48.73,-93.91,67.21,330.2,92,328,0.335,0.378,0.505,48.46,542.1,1.264E3,9.645E-2,0.128
1.551,-1.235E-2,-0.256,0.257,-92.76,0.339,0.372,0.503,47.66,-5.921E-2,-0.534,0.537,-96.33,-92.76,71.54,202.9,93,329,0.339,0.372,0.503,47.66,555.5,1.249E3,0.105,0.126
1.568,-6.679E-3,-0.250,0.250,-91.53,0.334,0.358,0.490,46.94,-0.262,-1.052,1.084,-104.0,-91.53,74.27,160.8,94,330,0.334,0.358,0.490,46.94,569.0,1.234E3,0.113,0.120
1.584,-1.208E-3,-0.244,0.244,-90.28,0.328,0.339,0.472,45.95,-0.404,-1.428,1.484,-105.8,-90.28,76.45,115.1,95,331,0.328,0.339,0.472,45.95,582.0,1.220E3,0.121,0.111
1.601,4.255E-3,-0.239,0.239,-88.98,0.322,0.309,0.446,43.76,-0.806,-2.007,2.162,-111.9,-88.98,78.50,-10.75,96,332,0.322,0.309,0.446,43.76,595.0,1.207E3,0.129,9.965E-2
1.618,9.540E-3,-0.234,0.234,-87.67,0.302,0.273,0.407,42.11,-0.986,-2.387,2.583,-112.4,-87.67,76.29,-96.66,97,333,0.302,0.273,0.407,42.11,607.6,1.196E3,0.136,8.275E-2
1.634,1.432E-2,-0.230,0.230,-86.44,0.286,0.229,0.366,38.67,-0.660,-2.743,2.821,-103.5,-86.44,74.42,-69.01,98,334,0.286,0.229,0.366,38.67,619.0,1.186E3,0.143,6.711E-2
1.651,1.907E-2,-0.226,0.227,-85.19,0.282,0.181,0.335,32.67,-0.348,-2.857,2.878,-96.95,-85.19,74.60,-45.89,99,335,0.282,0.181,0.335,32.67,630.3,1.178E3,0.148,5.625E-2
1.668,2.373E-2,-0.224,0.225,-83.95,0.274,0.133,0.305,25.93,-0.582,-3.143,3.197,-100.5,-83.95,72.85,-166.7,100,336,0.274,0.133,0.305,25.93,641.3,1.171E3,0.154,4.651E-2
