,mass A,,,,,,,,,,,,,,,,,,,,,,,,,
t,x,y,r,θr,vx,vy,v,θv,ax,ay,a,θa,θ,ω,α,step,frame,px,py,p,θp,pixelx,pixely,L,K,
0.350,1.683E-2,-0.275,0.275,-86.49,9.266E-2,-4.888E-3,9.279E-2,-3.020,-0.773,-0.701,1.044,-137.8,-86.49,19.20,-170.0,21,856,9.266E-2,-4.888E-3,9.279E-2,-3.020,615.0,1.254E3,2.793E-2,4.305E-3
0.367,1.824E-2,-0.275,0.275,-86.20,7.976E-2,-1.028E-2,8.042E-2,-7.343,-0.465,-0.349,0.582,-143.2,-86.20,16.41,-103.5,22,857,7.976E-2,-1.028E-2,8.042E-2,-7.343,618.2,1.254E3,2.935E-2,3.234E-3
0.384,1.949E-2,-0.275,0.276,-85.95,7.654E-2,-1.823E-2,7.868E-2,-13.40,-0.758,-0.606,0.971,-141.4,-85.95,15.59,-168.4,23,858,7.654E-2,-1.823E-2,7.868E-2,-13.40,621.0,1.254E3,3.062E-2,3.095E-3
0.400,2.079E-2,-0.275,0.276,-85.68,5.858E-2,-2.875E-2,6.526E-2,-26.14,-1.023,-0.714,1.248,-145.1,-85.68,11.67,-225.3,24,859,5.858E-2,-2.875E-2,6.526E-2,-26.14,623.9,1.255E3,3.197E-2,2.129E-3
0.417,2.144E-2,-0.276,0.277,-85.56,3.678E-2,-4.353E-2,5.698E-2,-49.81,-0.746,-6.897E-2,0.749,-174.7,-85.56,6.890,-157.3,25,860,3.678E-2,-4.353E-2,5.698E-2,-49.81,625.4,1.257E3,3.287E-2,1.624E-3
0.434,2.202E-2,-0.277,0.278,-85.45,3.584E-2,-3.369E-2,4.919E-2,-43.23,-0.575,0.111,0.585,169.1,-85.45,6.825,-118.0,26,861,3.584E-2,-3.369E-2,4.919E-2,-43.23,626.7,1.259E3,3.388E-2,1.210E-3
0.450,2.263E-2,-0.277,0.278,-85.33,2.053E-2,-3.244E-2,3.839E-2,-57.67,-1.136,-7.404E-2,1.139,-176.3,-85.33,3.676,-235.2,27,862,2.053E-2,-3.244E-2,3.839E-2,-57.67,628.1,1.259E3,3.456E-2,7.368E-4
0.467,2.270E-2,-0.278,0.279,-85.33,-5.477E-3,-4.307E-2,4.342E-2,-97.25,-1.221,-0.371,1.276,-163.1,-85.33,-1.838,-256.0,28,863,-5.477E-3,-4.307E-2,4.342E-2,-97.25,628.2,1.261E3,3.535E-2,9.426E-4
0.484,2.245E-2,-0.279,0.279,-85.39,-1.990E-2,-4.134E-2,4.589E-2,-115.7,-0.721,0.257,0.765,160.4,-85.39,-4.746,-142.1,29,864,-1.990E-2,-4.134E-2,4.589E-2,-115.7,627.7,1.262E3,3.605E-2,1.053E-3
0.500,2.204E-2,-0.279,0.280,-85.49,-2.888E-2,-3.662E-2,4.664E-2,-128.3,-0.745,0.223,0.778,163.3,-85.49,-6.480,-146.6,30,865,-2.888E-2,-3.662E-2,4.664E-2,-128.3,626.7,1.264E3,3.688E-2,1.088E-3
0.517,2.149E-2,-0.280,0.281,-85.61,-4.374E-2,-3.143E-2,5.386E-2,-144.3,-0.886,0.212,0.911,166.5,-85.61,-9.391,-175.0,31,866,-4.374E-2,-3.143E-2,5.386E-2,-144.3,625.5,1.265E3,3.762E-2,1.450E-3
0.534,2.058E-2,-0.280,0.281,-85.80,-6.004E-2,-3.123E-2,6.768E-2,-152.5,-1.195,1.139E-2,1.195,179.5,-85.80,-12.67,-240.3,32,867,-6.004E-2,-3.123E-2,6.768E-2,-152.5,623.4,1.266E3,3.868E-2,2.290E-3
0.550,1.949E-2,-0.281,0.281,-86.03,-8.142E-2,-3.020E-2,8.683E-2,-159.7,-1.132,-0.192,1.148,-170.4,-86.03,-16.95,-228.9,33,868,-8.142E-2,-3.020E-2,8.683E-2,-159.7,621.0,1.268E3,3.988E-2,3.770E-3
0.567,1.787E-2,-0.281,0.282,-86.37,-0.101,-3.722E-2,0.108,-159.8,-0.710,-3.928E-2,0.711,-176.8,-86.37,-20.94,-141.0,34,869,-0.101,-3.722E-2,0.108,-159.8,617.3,1.269E3,4.158E-2,5.783E-3
0.584,1.612E-2,-0.282,0.283,-86.73,-0.104,-3.447E-2,0.110,-161.7,-0.503,-0.109,0.515,-167.8,-86.73,-21.47,-98.24,35,870,-0.104,-3.447E-2,0.110,-161.7,613.4,1.270E3,4.347E-2,6.002E-3
0.600,1.440E-2,-0.282,0.283,-87.08,-0.115,-3.590E-2,0.121,-162.7,-0.495,-0.219,0.542,-156.1,-87.08,-23.66,-96.53,36,871,-0.115,-3.590E-2,0.121,-162.7,609.5,1.271E3,4.524E-2,7.283E-3
0.617,1.228E-2,-0.283,0.284,-87.52,-0.124,-4.609E-2,0.133,-159.7,-0.317,-6.653E-2,0.324,-168.2,-87.52,-25.52,-59.45,37,872,-0.124,-4.609E-2,0.133,-159.7,604.7,1.273E3,4.750E-2,8.798E-3
0.634,1.026E-2,-0.284,0.284,-87.93,-0.123,-3.772E-2,0.129,-163.0,-0.451,0.527,0.694,130.5,-87.93,-25.09,-81.09,38,873,-0.123,-3.772E-2,0.129,-163.0,600.1,1.275E3,4.967E-2,8.290E-3
0.650,8.180E-3,-0.285,0.285,-88.35,-0.138,-2.665E-2,0.141,-169.1,-0.539,0.435,0.692,141.1,-88.35,-27.98,-100.7,39,874,-0.138,-2.665E-2,0.141,-169.1,595.5,1.276E3,5.180E-2,9.914E-3
0.667,5.647E-3,-0.285,0.285,-88.86,-0.146,-2.355E-2,0.148,-170.8,-0.443,-3.606E-2,0.445,-175.3,-88.86,-29.38,-84.17,40,875,-0.146,-2.355E-2,0.148,-170.8,589.7,1.277E3,5.436E-2,1.089E-2
0.684,3.324E-3,-0.285,0.285,-89.33,-0.148,-2.762E-2,0.151,-169.4,1.813E-2,0.285,0.285,86.36,-89.33,-29.78,7.979,41,876,-0.148,-2.762E-2,0.151,-169.4,584.5,1.278E3,5.672E-2,1.134E-2
0.700,7.126E-4,-0.286,0.286,-89.86,-0.149,-1.736E-2,0.150,-173.4,-8.392E-2,0.777,0.781,96.17,-89.86,-30.00,-14.03,42,877,-0.149,-1.736E-2,0.150,-173.4,578.6,1.279E3,5.938E-2,1.132E-2
0.717,-1.658E-3,-0.286,0.286,-90.33,-0.147,2.279E-3,0.147,179.1,0.171,1.201,1.213,81.87,-90.33,-29.45,32.91,43,878,-0.147,2.279E-3,0.147,179.1,573.3,1.279E3,6.175E-2,1.079E-2
0.734,-4.183E-3,-0.286,0.286,-90.84,-0.147,2.024E-2,0.148,172.2,-5.829E-2,0.650,0.653,95.12,-90.84,-29.51,-16.09,44,879,-0.147,2.024E-2,0.148,172.2,567.6,1.279E3,6.428E-2,1.098E-2
0.750,-6.551E-3,-0.285,0.285,-91.32,-0.146,2.765E-2,0.149,169.3,0.106,0.129,0.167,50.54,-91.32,-29.48,17.27,45,880,-0.146,2.765E-2,0.149,169.3,562.2,1.277E3,6.671E-2,1.107E-2
0.767,-9.057E-3,-0.285,0.285,-91.82,-0.146,2.129E-2,0.147,171.7,1.960E-2,-0.513,0.513,-87.81,-91.82,-29.43,4.097,46,881,-0.146,2.129E-2,0.147,171.7,556.6,1.277E3,6.925E-2,1.085E-2
0.784,-1.141E-2,-0.284,0.285,-92.30,-0.143,1.222E-2,0.144,175.1,0.300,-0.109,0.319,-19.97,-92.30,-28.91,58.55,47,882,-0.143,1.222E-2,0.144,175.1,551.3,1.276E3,7.162E-2,1.035E-2
0.800,-1.384E-2,-0.284,0.285,-92.78,-0.138,1.406E-2,0.139,174.2,0.515,0.529,0.739,45.77,-92.78,-27.91,95.27,48,883,-0.138,1.406E-2,0.139,174.2,545.8,1.276E3,7.405E-2,9.636E-3
0.817,-1.601E-2,-0.284,0.284,-93.23,-0.125,3.263E-2,0.129,165.3,0.465,0.276,0.541,30.66,-93.23,-25.44,88.45,49,884,-0.125,3.263E-2,0.129,165.3,540.9,1.275E3,7.627E-2,8.297E-3
0.834,-1.799E-2,-0.283,0.284,-93.63,-0.121,2.642E-2,0.124,167.7,0.522,-0.356,0.631,-34.30,-93.63,-24.78,106.8,50,885,-0.121,2.642E-2,0.124,167.7,536.4,1.273E3,7.836E-2,7.729E-3
0.851,-2.006E-2,-0.283,0.284,-94.05,-0.111,1.484E-2,0.112,172.4,0.771,0.311,0.831,21.94,-94.05,-22.54,146.8,51,886,-0.111,1.484E-2,0.112,172.4,531.7,1.273E3,8.044E-2,6.258E-3
0.867,-2.169E-2,-0.283,0.284,-94.38,-9.221E-2,3.711E-2,9.940E-2,158.1,0.892,0.719,1.146,38.88,-94.38,-19.16,165.7,52,887,-9.221E-2,3.711E-2,9.940E-2,158.1,528.1,1.272E3,8.209E-2,4.940E-3
0.884,-2.314E-2,-0.282,0.283,-94.69,-8.232E-2,4.532E-2,9.397E-2,151.2,0.852,0.665,1.081,37.96,-94.69,-17.36,156.8,53,888,-8.232E-2,4.532E-2,9.397E-2,151.2,524.8,1.270E3,8.382E-2,4.415E-3
0.901,-2.443E-2,-0.281,0.282,-94.96,-6.496E-2,5.110E-2,8.265E-2,141.8,1.017,5.872E-2,1.019,3.304,-94.96,-14.04,200.3,54,889,-6.496E-2,5.110E-2,8.265E-2,141.8,521.9,1.269E3,8.523E-2,3.415E-3
0.917,-2.530E-2,-0.280,0.281,-95.16,-4.636E-2,5.532E-2,7.218E-2,130.0,0.702,0.239,0.742,18.78,-95.16,-10.41,134.2,55,890,-4.636E-2,5.532E-2,7.218E-2,130.0,519.9,1.266E3,8.666E-2,2.605E-3
0.934,-2.597E-2,-0.279,0.281,-95.31,-4.147E-2,5.189E-2,6.642E-2,128.6,0.706,0.168,0.726,13.36,-95.31,-9.414,137.0,56,891,-4.147E-2,5.189E-2,6.642E-2,128.6,518.4,1.265E3,8.764E-2,2.206E-3
0.951,-2.668E-2,-0.278,0.280,-95.47,-2.633E-2,6.467E-2,6.983E-2,112.2,0.792,0.500,0.937,32.24,-95.47,-6.622,149.4,57,892,-2.633E-2,6.467E-2,6.983E-2,112.2,516.8,1.262E3,8.888E-2,2.438E-3
0.967,-2.685E-2,-0.277,0.279,-95.53,-1.023E-2,6.840E-2,6.916E-2,98.51,0.947,-0.280,0.988,-16.45,-95.53,-3.450,197.8,58,893,-1.023E-2,6.840E-2,6.916E-2,98.51,516.4,1.260E3,9.003E-2,2.391E-3
0.984,-2.703E-2,-0.276,0.278,-95.59,1.221E-3,5.644E-2,5.646E-2,88.76,0.781,-0.518,0.937,-33.53,-95.59,-0.875,170.6,59,894,1.221E-3,5.644E-2,5.646E-2,88.76,516.0,1.257E3,9.118E-2,1.594E-3
1.001,-2.681E-2,-0.275,0.277,-95.56,1.836E-2,4.739E-2,5.082E-2,68.83,0.888,-0.623,1.085,-35.05,-95.56,2.835,196.0,60,895,1.836E-2,4.739E-2,5.082E-2,68.83,516.5,1.255E3,9.196E-2,1.291E-3
1.017,-2.641E-2,-0.275,0.276,-95.49,2.988E-2,3.965E-2,4.965E-2,53.00,0.816,-0.411,0.913,-26.73,-95.49,5.389,178.4,61,896,2.988E-2,3.965E-2,4.965E-2,53.00,517.4,1.254E3,9.288E-2,1.233E-3
1.034,-2.582E-2,-0.274,0.275,-95.38,4.415E-2,2.815E-2,5.236E-2,32.52,1.012,-0.325,1.063,-17.78,-95.38,8.602,218.5,62,897,4.415E-2,2.815E-2,5.236E-2,32.52,518.8,1.252E3,9.365E-2,1.371E-3
1.051,-2.487E-2,-0.274,0.275,-95.19,6.299E-2,2.848E-2,6.913E-2,24.33,0.835,-0.352,0.907,-22.84,-95.19,12.55,182.5,63,898,6.299E-2,2.848E-2,6.913E-2,24.33,520.9,1.251E3,9.472E-2,2.389E-3
1.067,-2.361E-2,-0.273,0.274,-94.94,7.661E-2,1.875E-2,7.887E-2,13.75,0.708,-0.263,0.756,-20.39,-94.94,15.60,155.4,64,899,7.661E-2,1.875E-2,7.887E-2,13.75,523.7,1.250E3,9.608E-2,3.110E-3
1.084,-2.232E-2,-0.273,0.274,-94.67,8.842E-2,1.628E-2,8.991E-2,10.43,0.848,-0.339,0.913,-21.81,-94.67,18.17,185.7,65,900,8.842E-2,1.628E-2,8.991E-2,10.43,526.7,1.250E3,9.738E-2,4.042E-3
1.101,-2.066E-2,-0.273,0.273,-94.34,0.107,1.318E-2,0.107,7.043,0.711,4.350E-2,0.712,3.501,-94.34,22.07,151.1,66,901,0.107,1.318E-2,0.107,7.043,530.4,1.249E3,9.908E-2,5.775E-3
1.117,-1.876E-2,-0.273,0.273,-93.94,0.113,1.167E-2,0.114,5.901,0.630,-0.353,0.722,-29.23,-93.94,23.48,140.1,67,902,0.113,1.167E-2,0.114,5.901,534.7,1.249E3,0.101,6.448E-3
1.134,-1.690E-2,-0.272,0.273,-93.55,0.124,8.017E-3,0.125,3.687,0.578,-0.295,0.649,-27.08,-93.55,25.96,126.9,68,903,0.124,8.017E-3,0.125,3.687,538.9,1.248E3,0.103,7.769E-3
1.151,-1.461E-2,-0.272,0.273,-93.07,0.136,-3.892E-3,0.136,-1.637,0.623,-0.488,0.791,-38.06,-93.07,28.62,137.9,69,904,0.136,-3.892E-3,0.136,-1.637,544.0,1.248E3,0.105,9.279E-3
1.167,-1.236E-2,-0.272,0.273,-92.60,0.142,-5.205E-3,0.142,-2.098,0.286,-0.278,0.399,-44.23,-92.60,29.87,61.96,70,905,0.142,-5.205E-3,0.142,-2.098,549.1,1.248E3,0.107,1.011E-2
1.184,-9.877E-3,-0.272,0.273,-92.08,0.148,-1.366E-2,0.149,-5.276,0.291,-0.486,0.566,-59.10,-92.08,31.16,62.84,71,906,0.148,-1.366E-2,0.149,-5.276,554.7,1.249E3,0.110,1.104E-2
1.201,-7.428E-3,-0.273,0.273,-91.56,0.150,-2.195E-2,0.152,-8.323,0.217,-0.385,0.442,-60.64,-91.56,31.61,43.92,72,907,0.150,-2.195E-2,0.152,-8.323,560.2,1.249E3,0.112,1.150E-2
1.217,-4.875E-3,-0.273,0.273,-91.02,0.156,-2.646E-2,0.158,-9.638,0.277,-0.766,0.815,-70.10,-91.02,32.76,53.37,73,908,0.156,-2.646E-2,0.158,-9.638,566.0,1.250E3,0.115,1.249E-2
1.234,-2.234E-3,-0.274,0.274,-90.47,0.159,-4.498E-2,0.166,-15.75,0.109,-0.990,0.996,-83.73,-90.47,33.42,13.83,74,909,0.159,-4.498E-2,0.166,-15.75,572.0,1.251E3,0.118,1.373E-2
1.251,4.403E-4,-0.275,0.275,-89.91,0.159,-6.391E-2,0.172,-21.83,-2.808E-2,-0.743,0.743,-92.17,-89.91,33.24,-19.39,75,910,0.159,-6.391E-2,0.172,-21.83,578.0,1.254E3,0.121,1.476E-2
1.267,3.082E-3,-0.276,0.276,-89.36,0.158,-6.753E-2,0.172,-23.12,-0.106,-0.280,0.299,-110.8,-89.36,32.69,-39.30,76,911,0.158,-6.753E-2,0.172,-23.12,584.0,1.256E3,0.123,1.479E-2
1.284,5.712E-3,-0.277,0.277,-88.82,0.156,-7.300E-2,0.172,-25.05,-1.635E-2,5.178E-3,1.715E-2,162.4,-88.82,31.99,-19.90,77,912,0.156,-7.300E-2,0.172,-25.05,589.9,1.259E3,0.126,1.487E-2
1.301,8.290E-3,-0.278,0.278,-88.29,0.157,-6.918E-2,0.171,-23.80,-8.223E-2,0.244,0.258,108.6,-88.29,31.87,-31.76,78,913,0.157,-6.918E-2,0.171,-23.80,595.7,1.262E3,0.129,1.470E-2
1.317,1.094E-2,-0.279,0.279,-87.76,0.155,-6.216E-2,0.167,-21.86,-0.485,0.178,0.516,159.9,-87.76,31.24,-113.5,79,914,0.155,-6.216E-2,0.167,-21.86,601.7,1.264E3,0.132,1.394E-2
1.334,1.345E-2,-0.280,0.281,-87.25,0.141,-6.421E-2,0.155,-24.53,-0.645,0.425,0.772,146.6,-87.25,28.06,-140.2,80,915,0.141,-6.421E-2,0.155,-24.53,607.4,1.266E3,0.135,1.195E-2
1.351,1.563E-2,-0.281,0.282,-86.82,0.131,-5.059E-2,0.141,-21.10,-0.583,0.225,0.625,158.9,-86.82,26.06,-128.2,81,916,0.131,-5.059E-2,0.141,-21.10,612.3,1.269E3,0.137,9.870E-3
1.368,1.782E-2,-0.282,0.283,-86.38,0.124,-5.001E-2,0.134,-21.98,-0.364,8.673E-2,0.374,166.6,-86.38,24.42,-83.05,82,917,0.124,-5.001E-2,0.134,-21.98,617.2,1.270E3,0.139,8.926E-3
1.384,1.976E-2,-0.283,0.284,-86.01,0.117,-5.539E-2,0.129,-25.41,-0.409,0.176,0.446,156.7,-86.01,22.72,-88.50,83,918,0.117,-5.539E-2,0.129,-25.41,621.6,1.273E3,0.142,8.334E-3
1.401,2.171E-2,-0.284,0.285,-85.63,0.112,-4.023E-2,0.119,-19.73,-0.703,0.514,0.871,143.8,-85.63,21.90,-141.2,84,919,0.112,-4.023E-2,0.119,-19.73,626.0,1.274E3,0.144,7.100E-3
1.418,2.350E-2,-0.284,0.285,-85.28,9.369E-2,-3.747E-2,0.101,-21.80,-0.896,0.147,0.908,170.7,-85.28,18.13,-183.0,85,920,9.369E-2,-3.747E-2,0.101,-21.80,630.0,1.276E3,0.146,5.091E-3
1.434,2.483E-2,-0.285,0.286,-85.02,7.922E-2,-3.751E-2,8.765E-2,-25.33,-0.846,-4.617E-2,0.847,-176.9,-85.02,15.15,-174.4,86,921,7.922E-2,-3.751E-2,8.765E-2,-25.33,633.0,1.277E3,0.147,3.842E-3
1.451,2.614E-2,-0.286,0.287,-84.77,6.859E-2,-3.728E-2,7.807E-2,-28.52,-0.782,0.162,0.798,168.3,-84.77,12.97,-156.1,87,922,6.859E-2,-3.728E-2,7.807E-2,-28.52,636.0,1.278E3,0.149,3.047E-3
1.468,2.712E-2,-0.286,0.288,-84.59,5.153E-2,-3.420E-2,6.185E-2,-33.57,-0.915,0.196,0.935,167.9,-84.59,9.584,-180.4,88,923,5.153E-2,-3.420E-2,6.185E-2,-33.57,638.2,1.280E3,0.150,1.912E-3
1.484,2.786E-2,-0.287,0.288,-84.45,3.828E-2,-2.858E-2,4.777E-2,-36.74,-0.769,0.544,0.942,144.7,-84.45,7.029,-143.4,89,924,3.828E-2,-2.858E-2,4.777E-2,-36.74,639.8,1.281E3,0.151,1.141E-3
1.501,2.840E-2,-0.287,0.289,-84.35,2.610E-2,-1.849E-2,3.199E-2,-35.31,-0.889,0.465,1.003,152.4,-84.35,4.799,-167.3,90,925,2.610E-2,-1.849E-2,3.199E-2,-35.31,641.1,1.282E3,0.151,5.116E-4
1.518,2.873E-2,-0.287,0.289,-84.29,9.263E-3,-9.821E-3,1.350E-2,-46.67,-1.095,0.484,1.198,156.2,-84.29,1.636,-207.0,91,926,9.263E-3,-9.821E-3,1.350E-2,-46.67,641.8,1.282E3,0.152,9.113E-5
1.534,2.870E-2,-0.288,0.289,-84.30,-1.117E-2,-5.243E-3,1.234E-2,-154.9,-1.061,0.406,1.136,159.0,-84.30,-2.307,-201.4,92,927,-1.117E-2,-5.243E-3,1.234E-2,-154.9,641.8,1.283E3,0.152,7.611E-5
1.551,2.836E-2,-0.288,0.289,-84.37,-2.657E-2,5.197E-3,2.707E-2,168.9,-0.876,1.189,1.476,126.4,-84.37,-5.142,-150.6,93,928,-2.657E-2,5.197E-3,2.707E-2,168.9,641.0,1.283E3,0.152,3.664E-4
1.568,2.782E-2,-0.287,0.289,-84.47,-3.952E-2,3.148E-2,5.053E-2,141.5,-0.833,0.951,1.265,131.2,-84.47,-7.215,-148.2,94,929,-3.952E-2,3.148E-2,5.053E-2,141.5,639.8,1.282E3,0.153,1.277E-3
1.584,2.704E-2,-0.287,0.288,-84.61,-5.455E-2,4.403E-2,7.010E-2,141.1,-0.763,0.418,0.870,151.3,-84.61,-9.987,-146.1,95,930,-5.455E-2,4.403E-2,7.010E-2,141.1,638.0,1.280E3,0.154,2.457E-3
1.601,2.600E-2,-0.286,0.287,-84.80,-6.562E-2,3.886E-2,7.626E-2,149.4,-0.763,-9.290E-2,0.768,-173.1,-84.80,-12.34,-157.6,96,931,-6.562E-2,3.886E-2,7.626E-2,149.4,635.7,1.279E3,0.155,2.908E-3
1.618,2.485E-2,-0.285,0.286,-85.02,-7.848E-2,4.355E-2,8.975E-2,151.0,-0.654,0.342,0.738,152.4,-85.02,-14.90,-129.8,97,932,-7.848E-2,4.355E-2,8.975E-2,151.0,633.1,1.278E3,0.156,4.028E-3
1.634,2.339E-2,-0.285,0.285,-85.30,-8.944E-2,4.895E-2,0.102,151.3,-0.750,2.048E-3,0.750,179.8,-85.30,-17.09,-156.2,98,933,-8.944E-2,4.895E-2,0.102,151.3,629.8,1.276E3,0.158,5.198E-3
1.651,2.187E-2,-0.284,0.284,-85.59,-0.101,4.619E-2,0.111,155.4,-0.643,8.644E-2,0.649,172.3,-85.59,-19.59,-135.6,99,934,-0.101,4.619E-2,0.111,155.4,626.3,1.274E3,0.160,6.177E-3
1.668,2.002E-2,-0.283,0.284,-85.95,-0.113,4.751E-2,0.123,157.3,-0.659,-4.047E-2,0.660,-176.5,-85.95,-22.16,-141.9,100,935,-0.113,4.751E-2,0.123,157.3,622.2,1.272E3,0.162,7.546E-3
1.684,1.809E-2,-0.282,0.283,-86.33,-0.121,4.964E-2,0.131,157.8,-0.374,0.238,0.444,147.6,-86.33,-23.90,-82.18,101,936,-0.121,4.964E-2,0.131,157.8,617.8,1.270E3,0.164,8.593E-3
1.701,1.597E-2,-0.281,0.282,-86.75,-0.127,5.089E-2,0.137,158.2,-0.339,0.144,0.368,157.0,-86.75,-25.25,-78.06,102,937,-0.127,5.089E-2,0.137,158.2,613.0,1.269E3,0.166,9.387E-3
1.718,1.385E-2,-0.280,0.281,-87.17,-0.131,5.801E-2,0.143,156.1,-0.212,0.171,0.273,141.2,-87.17,-26.16,-52.60,103,938,-0.131,5.801E-2,0.143,156.1,608.3,1.266E3,0.169,1.028E-2
1.734,1.160E-2,-0.279,0.280,-87.62,-0.135,5.526E-2,0.146,157.8,-0.245,-0.414,0.481,-120.6,-87.62,-27.26,-64.55,104,939,-0.135,5.526E-2,0.146,157.8,603.2,1.264E3,0.171,1.070E-2
1.751,9.338E-3,-0.278,0.279,-88.08,-0.138,4.519E-2,0.146,161.9,-0.196,7.948E-2,0.212,157.9,-88.08,-28.12,-51.91,105,940,-0.138,4.519E-2,0.146,161.9,598.1,1.262E3,0.173,1.060E-2
1.768,6.985E-3,-0.278,0.278,-88.56,-0.143,5.330E-2,0.152,159.5,-0.268,0.160,0.312,149.1,-88.56,-29.12,-65.92,106,941,-0.143,5.330E-2,0.152,159.5,592.8,1.261E3,0.176,1.158E-2
1.784,4.587E-3,-0.277,0.277,-89.05,-0.147,5.819E-2,0.158,158.4,-1.993E-2,0.125,0.127,99.03,-89.05,-30.19,-15.11,107,942,-0.147,5.819E-2,0.158,158.4,587.3,1.258E3,0.179,1.248E-2
1.801,2.088E-3,-0.276,0.276,-89.57,-0.145,5.107E-2,0.153,160.6,0.159,-0.664,0.683,-76.51,-89.57,-29.95,21.14,108,943,-0.145,5.107E-2,0.153,160.6,581.7,1.257E3,0.181,1.176E-2
1.818,-2.338E-4,-0.275,0.275,-90.05,-0.140,4.114E-2,0.146,163.6,0.328,-0.713,0.785,-65.29,-90.05,-29.07,60.71,109,944,-0.140,4.114E-2,0.146,163.6,576.5,1.254E3,0.184,1.059E-2
1.834,-2.566E-3,-0.275,0.275,-90.54,-0.135,2.297E-2,0.137,170.4,0.384,-0.519,0.645,-53.46,-90.54,-28.24,74.46,110,945,-0.135,2.297E-2,0.137,170.4,571.2,1.253E3,0.186,9.402E-3
1.851,-4.740E-3,-0.274,0.274,-90.99,-0.126,2.422E-2,0.128,169.1,0.659,-0.299,0.723,-24.41,-90.99,-26.42,135.3,111,946,-0.126,2.422E-2,0.128,169.1,566.3,1.253E3,0.188,8.237E-3
1.868,-6.767E-3,-0.274,0.274,-91.42,-0.114,1.667E-2,0.115,171.7,0.713,-0.625,0.948,-41.25,-91.42,-23.86,150.6,112,947,-0.114,1.667E-2,0.115,171.7,561.7,1.252E3,0.190,6.611E-3
1.884,-8.532E-3,-0.274,0.274,-91.79,-0.101,-2.092E-4,0.101,-179.9,0.544,-0.388,0.668,-35.46,-91.79,-21.18,114.9,113,948,-0.101,-2.092E-4,0.101,-179.9,557.8,1.251E3,0.192,5.133E-3
1.901,-1.014E-2,-0.274,0.274,-92.12,-9.560E-2,3.116E-3,9.565E-2,178.1,0.499,-0.136,0.517,-15.22,-92.12,-20.01,105.9,114,949,-9.560E-2,3.116E-3,9.565E-2,178.1,554.1,1.252E3,0.194,4.575E-3
