Time (s),Bz (µT),Voltage (mV)
1.4600000381469727,345.7242431640625,-0.10779696702957153
1.4700000286102295,326.8603515625,-0.10361067205667496
1.4800000190734863,308.52239990234375,-0.09680795669555664
1.4900000095367432,290.85565185546875,-0.08791209012269974
1.5,274.80194091796875,-0.07796964794397354
1.5099999904632568,260.60125732421875,-0.06959707289934158
1.5199999809265137,248.1448211669922,-0.061747774481773376
1.5299999713897705,237.2103729248047,-0.05494505539536476
1.5399999618530273,228.43643188476562,-0.04971219226717949
1.5499999523162842,220.31275939941406,-0.04604918882250786
1.559999942779541,213.06393432617188,-0.042909473180770874
1.5700000524520874,206.99195861816406,-0.03819989413022995
1.5800000429153442,202.15118408203125,-0.03244374692440033
1.590000033378601,198.07952880859375,-0.02459445409476757
1.600000023841858,194.95068359375,-0.01726844534277916
1.6100000143051147,193.9373321533203,-0.010465724393725395
1.6200000047683716,195.0315704345703,-0.0041862898506224155
1.6299999952316284,196.99752807617188,0.0005232862313278019
1.6399999856948853,200.0728302001953,0.005232862196862698
1.649999976158142,204.41009521484375,0.007849293760955334
1.659999966621399,209.6507110595703,0.010989011265337467
1.6699999570846558,215.34573364257812,0.015175300650298595
1.6799999475479126,221.28472900390625,0.02093144878745079
1.690000057220459,229.7703094482422,0.027210883796215057
1.7000000476837158,238.4501495361328,0.03401360660791397
1.7100000381469727,248.4660186767578,0.03976975381374359
1.7200000286102295,259.98541259765625,0.04343275725841522
1.7300000190734863,272.55206298828125,0.04447932913899422
1.7400000095367432,284.6824645996094,0.042909473180770874
1.75,297.3855285644531,0.04029304161667824
1.7599999904632568,309.6392822265625,0.037153322249650955
1.7699999809265137,320.870361328125,0.03401360660791397
1.7799999713897705,330.8699645996094,0.030873887240886688
1.7899999618530273,339.9250183105469,0.026164311915636063
1.7999999523162842,349.53570556640625,0.023547880351543427
1.809999942779541,358.1897888183594,0.022501308470964432
1.8200000524520874,365.9566955566406,0.022501308470964432
1.8300000429153442,373.375,0.024071166291832924
1.840000033378601,381.286865234375,0.024071166291832924
1.850000023841858,389.0890197753906,0.019884876906871796
1.8600000143051147,396.6170654296875,0.013605441898107529
1.8700000047683716,403.3016662597656,0.0094191525131464
1.8799999952316284,409.03497314453125,0.0094191525131464
1.8899999856948853,414.15863037109375,0.013082155957818031
1.899999976158142,420.30926513671875,0.0193615909665823
1.909999966621399,426.4598693847656,0.0282574575394392
1.9199999570846558,434.36590576171875,0.0387231819331646
1.9299999475479126,444.2055358886719,0.048665620386600494
1.940000057220459,455.9160461425781,0.05703819915652275
1.9500000476837158,470.2105407714844,0.06331763416528702
1.9600000381469727,484.8738098144531,0.06855049729347229
1.9700000286102295,500.9432067871094,0.0763997882604599
1.9800000190734863,518.3045043945312,0.08791209012269974
1.9900000095367432,537.2146606445312,0.10099424421787262
2,558.7418212890625,0.11250653862953186
2.009999990463257,582.4038696289062,0.12140240520238876
2.0199999809265137,607.936279296875,0.13082155585289001
2.0299999713897705,634.8717041015625,0.1428571492433548
2.0399999618530273,663.4183959960938,0.15855573117733002
2.049999952316284,694.3515625,0.18001046776771545
2.059999942779541,728.8633422851562,0.20460492372512817
2.069999933242798,768.3770751953125,0.2312925159931183
2.0799999237060547,811.90625,0.2569335401058197
2.0899999141693115,858.93359375,0.26635268330574036
2.0999999046325684,908.61376953125,0.24542124569416046
2.109999895095825,957.9895629882812,0.2014652043581009
2.119999885559082,998.4990234375,0.14809000492095947
2.130000114440918,1030.8856201171875,0.09262166172266006
2.140000104904175,1054.085205078125,0.04186289757490158
2.1500000953674316,1067.819091796875,-0.0015698596835136414
2.1600000858306885,1073.571044921875,-0.04186289757490158
2.1700000762939453,1070.0474853515625,-0.07430664449930191
2.180000066757202,1061.1767578125,-0.09837781637907028
2.190000057220459,1048.146240234375,-0.11041339486837387
2.200000047683716,1032.2857666015625,-0.12087912112474442
2.2100000381469727,1015.20068359375,-0.13814756274223328
2.2200000286102295,994.1961669921875,-0.1684981733560562
2.2300000190734863,969.1416015625,-0.20198848843574524
2.240000009536743,937.8078002929688,-0.2271062284708023
2.25,900.5654907226562,-0.23757195472717285
2.259999990463257,859.9466552734375,-0.23547880351543427
2.2699999809265137,820.0245971679688,-0.22553636133670807
2.2799999713897705,780.7596435546875,-0.2114076465368271
2.2899999618530273,742.8770751953125,-0.19570904970169067
2.299999952316284,707.2539672851562,-0.18105703592300415
2.309999942779541,674.59033203125,-0.16902145743370056
2.319999933242798,645.0332641601562,-0.15907901525497437
2.3299999237060547,617.2412719726562,-0.15436944365501404
2.3399999141693115,590.3446044921875,-0.15122972428798676
2.3499999046325684,564.3984985351562,-0.14704343676567078
2.359999895095825,539.4386596679688,-0.14128728210926056
2.369999885559082,515.1779174804688,-0.13448455929756165
2.380000114440918,493.39788818359375,-0.12977498769760132
2.390000104904175,470.6209716796875,-0.12558870017528534
2.4000000953674316,448.5278015136719,-0.12140240520238876
2.4100000858306885,427.988525390625,-0.11773940175771713
2.4200000762939453,408.3962097167969,-0.1130298301577568
2.430000066757202,388.634521484375,-0.10832025110721588
2.440000057220459,370.0625,-0.10151752829551697
2.450000047683716,352.3296203613281,-0.09366823732852936
2.4600000381469727,335.8489074707031,-0.0852956548333168
2.4700000286102295,321.3808898925781,-0.07692307978868484
2.4800000190734863,308.396240234375,-0.06855049729347229
2.490000009536743,296.4103698730469,-0.060177918523550034
2.5,286.2972717285156,-0.050235480070114136
2.509999990463257,278.3199157714844,-0.03976975381374359
2.5199999809265137,272.5156555175781,-0.029304029420018196
2.5299999713897705,269.3833923339844,-0.0193615909665823
2.5399999618530273,268.446533203125,-0.009942438453435898
2.549999952316284,268.8938903808594,-1.0597425714742315e-14
2.559999942779541,271.5976867675781,0.010465724393725395
2.569999933242798,276.9032287597656,0.021454736590385437
2.5799999237060547,283.6803283691406,0.031397175043821335
2.5899999141693115,293.23956298828125,0.03976975381374359
2.5999999046325684,304.9393310546875,0.04971219226717949
2.609999895095825,318.74700927734375,0.06122449040412903
2.619999885559082,334.50225830078125,0.07378336042165756
2.630000114440918,351.9423522949219,0.0863422304391861
2.640000104904175,372.95697021484375,0.09890110045671463
2.6500000953674316,396.1611633300781,0.11145997047424316
2.6600000858306885,422.0022277832031,0.12192569673061371
2.6700000762939453,450.1197509765625,0.12872841954231262
2.680000066757202,479.6273193359375,0.12820513546466827
2.690000057220459,509.86785888671875,0.12349554896354675
2.700000047683716,538.5184326171875,0.11721611768007278
2.7100000381469727,565.765380859375,0.11355311423540115
2.7200000286102295,592.089599609375,0.11041339486837387
2.7300000190734863,617.7109375,0.10047096014022827
2.740000009536743,641.2313842773438,0.07953950762748718
2.75,660.82421875,0.04918890818953514
2.759999990463257,674.9205932617188,0.014128729701042175
2.7699999809265137,682.6460571289062,-0.02459445223212242
2.7799999713897705,683.4793090820312,-0.06436420977115631
2.7899999618530273,676.8731079101562,-0.10256410390138626
2.799999952316284,659.78369140625,-0.1339612752199173
2.809999942779541,637.4232788085938,-0.15227629244327545
2.819999933242798,611.1143798828125,-0.1637885868549347
2.8299999237060547,581.9303588867188,-0.17006802558898926
2.8399999141693115,550.742431640625,-0.1716378927230835
2.8499999046325684,518.394775390625,-0.1684981733560562
2.859999895095825,486.9079284667969,-0.1606488674879074
2.869999885559082,456.76031494140625,-0.14965985715389252
2.880000114440918,428.3240661621094,-0.13919414579868317
2.890000104904175,401.85443115234375,-0.12925170361995697
2.9000000953674316,377.7644958496094,-0.12087912112474442
2.9100000858306885,355.57794189453125,-0.11250653862953186
2.9200000762939453,334.6305236816406,-0.10361067205667496
2.930000066757202,315.3241271972656,-0.0941915214061737
2.940000057220459,298.0576477050781,-0.0842490866780281
2.950000047683716,282.6241455078125,-0.07430664449930191
2.9600000381469727,269.544189453125,-0.06488749384880066
2.9700000286102295,258.7760314941406,-0.05494505539536476
2.9800000190734863,249.54322814941406,-0.04604918882250786
2.990000009536743,241.7333221435547,-0.035583462566137314
3,236.60780334472656,-0.02459445409476757
3.009999990463257,234.77430725097656,-0.0141287287697196
3.0199999809265137,234.49403381347656,-0.0031397175043821335
3.0299999713897705,236.08811950683594,0.005232862196862698
3.0399999618530273,239.74649047851562,0.012035583145916462
3.049999952316284,245.4806365966797,0.0193615909665823
3.059999942779541,253.4536590576172,0.029827315360307693
3.069999933242798,263.3097839355469,0.04238618537783623
3.0799999237060547,275.18096923828125,0.05703819915652275
3.0899999141693115,289.317138671875,0.07064364105463028
3.0999999046325684,306.0545349121094,0.08320251107215881
3.109999895095825,326.7274475097656,0.09680795669555664
3.119999885559082,350.4153747558594,0.11145997047424316
3.130000114440918,376.22113037109375,0.13029827177524567
3.140000104904175,404.712890625,0.15436944365501404
3.1500000953674316,437.0960693359375,0.1805337518453598
3.1600000858306885,476.0499572753906,0.2004186362028122
3.1700000762939453,519.9257202148438,0.21245421469211578
3.180000066757202,565.9561767578125,0.21664050221443176
3.190000057220459,612.3238525390625,0.21245421469211578
3.200000047683716,657.6939086914062,0.20617477595806122
3.2100000381469727,701.431640625,0.19675563275814056
3.2200000286102295,742.6869506835938,0.18628990650177002
3.2300000190734863,781.2063598632812,0.162742018699646
3.240000009536743,815.9999389648438,0.1151229739189148
3.25,843.6209716796875,0.05128204822540283
3.259999990463257,859.001220703125,-0.042909469455480576
3.2699999809265137,857.8622436523438,-0.13971742987632751
3.2799999713897705,836.5661010742188,-0.21611721813678741
3.2899999618530273,800.71142578125,-0.27053898572921753
3.299999952316284,754.5643310546875,-0.28623756766319275
3.309999942779541,702.5934448242188,-0.2825745642185211
3.319999933242798,650.3701171875,-0.2637362778186798
3.3299999237060547,601.0496826171875,-0.22972266376018524
3.3399999141693115,557.08203125,-0.18995290994644165
3.3499999046325684,519.2317504882812,-0.15855573117733002
3.359999895095825,487.6518249511719,-0.13343799114227295
3.369999885559082,462.65069580078125,-0.11198325455188751
3.380000114440918,442.14739990234375,-0.09366823732852936
3.390000104904175,425.4660949707031,-0.0753532201051712
3.4000000953674316,412.4058532714844,-0.05546833947300911
3.4100000858306885,402.89984130859375,-0.035583462566137314
3.4200000762939453,397.097900390625,-0.016221873462200165
3.430000066757202,395.6171875,0.0005232859402894974
3.440000057220459,398.19854736328125,0.016745159402489662
3.450000047683716,403.62091064453125,0.03192045912146568
3.4600000381469727,411.6584777832031,0.04552590101957321
3.4700000286102295,422.7333068847656,0.05913134664297104
3.4800000190734863,436.7430419921875,0.07169021666049957
3.490000009536743,453.3473815917969,0.0842490866780281
3.5,472.2814025878906,0.09890110045671463
3.509999990463257,493.79132080078125,0.11564625799655914
3.5199999809265137,518.24169921875,0.13605442643165588
3.5299999713897705,546.4320678710938,0.1616954505443573
3.5399999618530273,579.9935302734375,0.18995290994644165
3.549999952316284,617.3170776367188,0.21507064998149872
3.559999942779541,659.3358764648438,0.23390895128250122
3.569999933242798,706.4470825195312,0.24960753321647644
3.5799999237060547,757.3605346679688,0.25954997539520264
3.5899999141693115,808.707275390625,0.26844584941864014
3.5999999046325684,861.2596435546875,0.2778649926185608
3.609999895095825,915.103515625,0.28728413581848145
3.619999885559082,969.6214599609375,0.29408687353134155
3.630000114440918,1023.4906005859375,0.2925170063972473
3.640000104904175,1076.909912109375,0.2768184244632721
3.6500000953674316,1127.759765625,0.24751439690589905
3.6600000858306885,1172.80224609375,0.21245421469211578
3.6700000762939453,1210.9952392578125,0.1894296109676361
3.680000066757202,1243.269287109375,0.17791731655597687
3.690000057220459,1273.908447265625,0.18001046776771545
3.700000047683716,1302.5880126953125,0.19361591339111328
3.7100000381469727,1332.6483154296875,0.21088434755802155
3.7200000286102295,1364.931640625,0.23652538657188416
3.7300000190734863,1400.2855224609375,0.2815279960632324
3.740000009536743,1443.5677490234375,0.3375196158885956
3.75,1498.390869140625,0.3741496503353119
3.759999990463257,1559.8729248046875,0.3778126537799835
3.7699999809265137,1621.7464599609375,0.33281004428863525
3.7799999713897705,1678.29052734375,0.23861852288246155
3.7899999618530273,1725.502197265625,0.10936683416366577
3.799999952316284,1750.7431640625,-0.03819989413022995
3.809999942779541,1753.74169921875,-0.19099946320056915
3.819999933242798,1733.2952880859375,-0.34065935015678406
3.8299999237060547,1669.0020751953125,-0.5599162578582764
3.8399999141693115,1525.533935546875,-0.5599162578582764
3.8499999046325684,1431.395263671875,-0.6012558937072754
3.859999895095825,1336.447998046875,-0.5981161594390869
3.869999885559082,1244.7874755859375,-0.5667189955711365
3.880000114440918,1158.49267578125,-0.5248560905456543
3.890000104904175,1078.3193359375,-0.4809000492095947
3.9000000953674316,1005.65087890625,-0.4442700147628784
3.9100000858306885,937.0012817382812,-0.41234955191612244
3.9200000762939453,873.1613159179688,-0.3799058198928833
3.930000066757202,814.7897338867188,-0.34379905462265015
3.940000057220459,762.2421264648438,-0.30507588386535645
3.950000047683716,716.112548828125,-0.2689691185951233
3.9600000381469727,676.5242919921875,-0.23495551943778992
3.9700000286102295,641.7726440429688,-0.20198848843574524
3.9800000190734863,611.6459350585938,-0.17687074840068817
3.990000009536743,585.212646484375,-0.15907901525497437
4,560.2684936523438,-0.14338043332099915
4.010000228881836,539.2031860351562,-0.12977498769760132
4.019999980926514,520.2218627929688,-0.11564625799655914
4.03000020980835,503.8341064453125,-0.10099424421787262
4.039999961853027,490.0932312011719,-0.0863422304391861
4.050000190734863,478.5419921875,-0.07273678481578827
4.059999942779541,468.8604431152344,-0.06227106228470802
4.070000171661377,462.77703857421875,-0.050758764147758484
4.079999923706055,458.2381896972656,-0.04029304161667824
4.090000152587891,455.02276611328125,-0.030873887240886688
4.099999904632568,453.6869812011719,-0.02093144878745079
4.110000133514404,454.2564697265625,-0.0141287287697196
4.119999885559082,455.0221252441406,-0.010465724393725395
4.130000114440918,456.4616394042969,-0.010465724393725395
4.139999866485596,458.1947937011719,-0.0094191525131464
4.150000095367432,460.01318359375,-0.007326007355004549
4.159999847412109,463.0315246582031,-0.0020931451581418514
4.170000076293945,466.5227355957031,0.00313971727155149
4.179999828338623,471.2289123535156,0.006802720949053764
4.190000057220459,476.210205078125,0.010465724393725395
4.199999809265137,481.06683349609375,0.010989011265337467
4.210000038146973,486.59100341796875,0.010989011265337467
4.21999979019165,492.22723388671875,0.013082155957818031
4.230000019073486,499.3161315917969,0.01726844534277916
4.239999771118164,507.5646057128906,0.025641025975346565
4.25,517.8041381835938,0.04029304161667824
4.260000228881836,531.7923583984375,0.060177918523550034
4.269999980926514,551.3262939453125,0.0852956548333168
4.28000020980835,576.5849609375,0.1151229739189148
4.289999961853027,608.7246704101562,0.15018315613269806
4.300000190734863,647.8805541992188,0.1883830428123474
4.309999942779541,693.3507080078125,0.22553636133670807
4.320000171661377,744.26416015625,0.2548404037952423
4.329999923706055,801.435302734375,0.28519099950790405
4.340000152587891,865.260009765625,0.325484037399292
4.349999904632568,937.1870727539062,0.3799058198928833
4.360000133514404,1018.5791015625,0.4437467157840729
4.369999885559082,1111.2939453125,0.5039246678352356
4.380000114440918,1209.750244140625,0.5447409749031067
4.389999866485596,1308.177978515625,0.5593929886817932
4.400000095367432,1400.8131103515625,0.5358451008796692
4.409999847412109,1483.3973388671875,0.4819466173648834
4.420000076293945,1553.9586181640625,0.42333856225013733
4.429999828338623,1612.2818603515625,0.37048664689064026
4.440000057220459,1657.9000244140625,0.31397172808647156
4.449999809265137,1692.61669921875,0.24646781384944916
4.460000038146973,1715.6910400390625,0.162742018699646
4.46999979019165,1724.565673828125,0.06593406945466995
4.480000019073486,1716.0799560546875,-0.031920455396175385
4.489999771118164,1696.36474609375,-0.12192568928003311
4.5,1665.453369140625,-0.1993720531463623
4.510000228881836,1624.7271728515625,-0.26164311170578003
4.519999980926514,1576.8990478515625,-0.3055991530418396
4.53000020980835,1526.156494140625,-0.32286760210990906
4.539999961853027,1475.2127685546875,-0.3233909010887146
4.550000190734863,1423.9100341796875,-0.31972789764404297
4.559999942779541,1370.8956298828125,-0.32967033982276917
4.570000171661377,1314.9564208984375,-0.3589743673801422
4.579999923706055,1255.557373046875,-0.3961276710033417
4.590000152587891,1187.5531005859375,-0.42490842938423157
4.599999904632568,1119.2440185546875,-0.43380430340766907
4.610000133514404,1051.9918212890625,-0.42595499753952026
4.619999885559082,986.5824584960938,-0.4050235450267792
4.630000114440918,923.6259155273438,-0.380952388048172
4.639999866485596,865.87841796875,-0.3563579320907593
4.650000095367432,811.1611938476562,-0.3333333432674408
4.659999847412109,759.665283203125,-0.30926215648651123
4.670000076293945,711.860107421875,-0.2810046970844269
4.679999828338623,668.3838500976562,-0.25065410137176514
4.690000057220459,630.91064453125,-0.2203035056591034
4.699999809265137,599.07958984375,-0.19570904970169067
4.710000038146973,570.5966796875,-0.17320774495601654
4.71999979019165,544.82275390625,-0.15227629244327545
4.730000019073486,521.906005859375,-0.1329147070646286
4.739999771118164,503.85284423828125,-0.11721611768007278
4.75,487.2760009765625,-0.10622710734605789
4.760000228881836,471.7003479003906,-0.09890110045671463
4.769999980926514,457.1319885253906,-0.09366823732852936
4.78000020980835,443.5123291015625,-0.08791209012269974
4.789999961853027,430.5846252441406,-0.08215594291687012
4.800000190734863,419.45233154296875,-0.0753532201051712
4.809999942779541,409.88153076171875,-0.06855049729347229
4.820000171661377,401.52001953125,-0.060177918523550034
4.829999923706055,394.0035095214844,-0.05285191163420677
4.840000152587891,387.0433654785156,-0.04709576070308685
4.849999904632568,382.7151794433594,-0.04238618537783623
4.860000133514404,374.7793273925781,-0.039246466010808945
4.869999885559082,370.732666015625,-0.035060178488492966
4.880000114440918,369.8420715332031,-0.035060178488492966
4.889999866485596,367.14581298828125,-0.0287807434797287
4.900000095367432,366.234619140625,-0.020408162847161293
4.909999847412109,367.05267333984375,-0.012558870017528534
4.920000076293945,369.3358459472656,-0.005756148602813482
4.929999828338623,372.2263488769531,-0.002616431098431349
4.940000057220459,375.0301208496094,0.000523286173120141
4.949999809265137,378.61798095703125,0.0036630036775022745
4.960000038146973,383.33953857421875,0.006279435008764267
4.96999979019165,388.71466064453125,0.010465724393725395
4.980000019073486,394.8984375,0.015175300650298595
4.989999771118164,402.0868835449219,0.02093144878745079
5,410.45855712890625,0.025117740035057068
5.010000228881836,419.4905700683594,0.029304029420018196
5.019999980926514,429.67059326171875,0.035583462566137314
5.03000020980835,441.11236572265625,0.04238618537783623
5.039999961853027,453.7422180175781,0.048665620386600494
5.050000190734863,467.33099365234375,0.05389848351478577
5.059999942779541,482.1380310058594,0.0575614869594574
5.070000171661377,497.8934631347656,0.06279435008764267
5.079999923706055,515.3273315429688,0.07012035697698593
5.090000152587891,534.4461059570312,0.08058608323335648
5.099999904632568,555.1716918945312,0.09680795669555664
5.110000133514404,580.5144653320312,0.11616954207420349
5.119999885559082,609.944580078125,0.13553114235401154
5.130000114440918,641.4829711914062,0.15018315613269806
5.139999866485596,674.6771240234375,0.15803244709968567
5.150000095367432,708.9263305664062,0.1606488674879074
5.159999847412109,742.014404296875,0.16221873462200165
5.170000076293945,776.6670532226562,0.16535845398902893
5.179999828338623,811.3860473632812,0.1726844608783722
5.190000057220459,847.5942993164062,0.18576660752296448
5.199999809265137,885.7060546875,0.19361591339111328
5.210000038146973,923.8626098632812,0.18733647465705872
5.21999979019165,955.842041015625,0.16692830622196198
5.230000019073486,983.8291015625,0.14024071395397186
5.239999771118164,1008.19677734375,0.12140240520238876
5.25,1029.8525390625,0.11250653862953186
5.260000228881836,1050.2430419921875,0.11459968239068985
5.269999980926514,1072.1119384765625,0.11878597736358643
5.28000020980835,1094.072265625,0.12558870017528534
5.289999961853027,1118.8431396484375,0.1407639980316162
5.300000190734863,1147.896240234375,0.1716378927230835
5.309999942779541,1182.248291015625,0.21402406692504883
5.320000171661377,1225.4163818359375,0.25850340723991394
5.329999923706055,1270.4573974609375,0.2747252881526947
5.340000152587891,1309.4683837890625,0.2401883900165558
5.349999904632568,1338.237060546875,0.16640502214431763
5.360000133514404,1354.6781005859375,0.08006279170513153
5.369999885559082,1358.8924560546875,0.0010465756058692932
5.380000114440918,1347.5904541015625,-0.06907378137111664
5.389999866485596,1328.1641845703125,-0.13239142298698425
5.400000095367432,1301.552978515625,-0.18628990650177002
5.409999847412109,1267.5223388671875,-0.23233908414840698
5.420000076293945,1224.6387939453125,-0.27315542101860046
