-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
4.392	2.000	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
4.392	2.000	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
5.883	3.700	1.585	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
6.954	4.807	2.585	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
7.845	6.409	4.755	2.807	1.000	-Inf	-Inf	-Inf	-Inf	-Inf
9.063	8.098	7.140	6.044	5.322	-Inf	-Inf	-Inf	-Inf	-Inf
10.350	9.904	9.430	9.003	8.570	-Inf	-Inf	-Inf	-Inf	-Inf
11.285	11.083	10.856	10.683	10.497	-Inf	-Inf	-Inf	-Inf	-Inf
12.030	11.896	11.752	11.652	11.546	-Inf	-Inf	-Inf	-Inf	-Inf
12.752	12.665	12.573	12.528	12.483	-Inf	-Inf	-Inf	-Inf	-Inf
13.366	13.317	13.265	13.234	13.201	-Inf	-Inf	-Inf	-Inf	-Inf
13.919	13.882	13.843	13.824	13.804	-Inf	-Inf	-Inf	-Inf	-Inf
14.474	14.447	14.421	14.404	14.387	-Inf	-Inf	-Inf	-Inf	-Inf
15.057	15.038	15.020	15.010	14.999	-Inf	-Inf	-Inf	-Inf	-Inf
15.633	15.621	15.608	15.600	15.591	-Inf	-Inf	-Inf	-Inf	-Inf
16.211	16.201	16.192	16.185	16.178	-Inf	-Inf	-Inf	-Inf	-Inf
16.765	16.760	16.755	16.751	16.748	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.938	16.938	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
16.939	16.939	16.939	16.939	16.939	-Inf	-Inf	-Inf	-Inf	-Inf
