03/20/2024 16:17:14
LT: 60.00

0.3000	    99	0.3000	     0
0.3095	    98	0.3017	     0
0.3189	    86	0.3033	     0
0.3284	   106	0.3050	     0
0.3379	   111	0.3066	     0
0.3474	   136	0.3083	     0
0.3568	   126	0.3100	     0
0.3663	   125	0.3116	     0
0.3758	   128	0.3133	     0
0.3853	   134	0.3149	     0
0.3947	   161	0.3166	     0
0.4042	   159	0.3183	     0
0.4137	   187	0.3199	     0
0.4231	   150	0.3216	     0
0.4326	   143	0.3232	     0
0.4421	   135	0.3249	     0
0.4516	   159	0.3266	     0
0.4610	   133	0.3282	     0
0.4705	   169	0.3299	     0
0.4800	   161	0.3315	     0
0.4895	   129	0.3332	     0
0.4989	   151	0.3349	     0
0.5084	   154	0.3365	     0
0.5179	   139	0.3382	     0
0.5273	   147	0.3398	     0
0.5368	   121	0.3415	     0
0.5463	   142	0.3432	     0
0.5558	   145	0.3448	     0
0.5652	   131	0.3465	     0
0.5747	   146	0.3481	     0
0.5842	   147	0.3498	     0
0.5937	   168	0.3515	     0
0.6031	   144	0.3531	     0
0.6126	   148	0.3548	     0
0.6221	   147	0.3564	     0
0.6315	   139	0.3581	     0
0.6410	   144	0.3598	     0
0.6505	   132	0.3614	     0
0.6600	   157	0.3631	     1
0.6694	   120	0.3647	     0
0.6789	   121	0.3664	     0
0.6884	   138	0.3681	     0
0.6979	   114	0.3697	     0
0.7073	   111	0.3714	     0
0.7168	   125	0.3730	     0
0.7263	   145	0.3747	     0
0.7357	   131	0.3764	     0
0.7452	   122	0.3780	     0
0.7547	   115	0.3797	     0
0.7642	   102	0.3813	     0
0.7736	   126	0.3830	     0
0.7831	   121	0.3847	     0
0.7926	   119	0.3863	     0
0.8021	   120	0.3880	     0
0.8115	   106	0.3896	     0
0.8210	    90	0.3913	     0
0.8305	   107	0.3930	     0
0.8399	   127	0.3946	     0
0.8494	   117	0.3963	     0
0.8589	    94	0.3979	     0
0.8684	   114	0.3996	     0
0.8778	    99	0.4013	     0
0.8873	   125	0.4029	     0
0.8968	   114	0.4046	     0
0.9063	   128	0.4063	     0
0.9157	   110	0.4079	     0
0.9252	   103	0.4096	     0
0.9347	    95	0.4112	     0
0.9441	   126	0.4129	     0
0.9536	   121	0.4146	     0
0.9631	   101	0.4162	     0
0.9726	   106	0.4179	     0
0.9820	   110	0.4195	     0
0.9915	   107	0.4212	     0
1.0010	   119	0.4229	     0
1.0104	   100	0.4245	     0
1.0199	   109	0.4262	     0
1.0294	   101	0.4278	     0
1.0389	   113	0.4295	     0
1.0483	    93	0.4312	     0
1.0578	    99	0.4328	     0
1.0673	   108	0.4345	     0
1.0768	   107	0.4361	     0
1.0862	   100	0.4378	     0
