03/20/2024 16:26:09
LT: 60.00

0.3000	    78	0.3000	     0
0.3095	    90	0.3017	     0
0.3189	   107	0.3033	     0
0.3284	   108	0.3050	     0
0.3379	   104	0.3066	     0
0.3474	   118	0.3083	     0
0.3568	   113	0.3100	     0
0.3663	   125	0.3116	     0
0.3758	   147	0.3133	     0
0.3853	   112	0.3149	     0
0.3947	   144	0.3166	     0
0.4042	   154	0.3183	     0
0.4137	   123	0.3199	     0
0.4231	   164	0.3216	     0
0.4326	   131	0.3232	     0
0.4421	   153	0.3249	     0
0.4516	   144	0.3266	     0
0.4610	   139	0.3282	     0
0.4705	   139	0.3299	     0
0.4800	   138	0.3315	     0
0.4895	   134	0.3332	     0
0.4989	   125	0.3349	     0
0.5084	   132	0.3365	     0
0.5179	   156	0.3382	     0
0.5273	   127	0.3398	     1
0.5368	   123	0.3415	     0
0.5463	   125	0.3432	     0
0.5558	   147	0.3448	     0
0.5652	   128	0.3465	     0
0.5747	   133	0.3481	     0
0.5842	   140	0.3498	     0
0.5937	   128	0.3515	     0
0.6031	   130	0.3531	     0
0.6126	   119	0.3548	     0
0.6221	   120	0.3564	     0
0.6315	   112	0.3581	     1
0.6410	   139	0.3598	     0
0.6505	   111	0.3614	     0
0.6600	   132	0.3631	     0
0.6694	   139	0.3647	     0
0.6789	   113	0.3664	     0
0.6884	   107	0.3681	     0
0.6979	   140	0.3697	     0
0.7073	   125	0.3714	     0
0.7168	   105	0.3730	     0
0.7263	   123	0.3747	     0
0.7357	   124	0.3764	     0
0.7452	   114	0.3780	     0
0.7547	   147	0.3797	     0
0.7642	   104	0.3813	     0
0.7736	   111	0.3830	     0
0.7831	    92	0.3847	     0
0.7926	   111	0.3863	     0
0.8021	   123	0.3880	     0
0.8115	   127	0.3896	     0
0.8210	   108	0.3913	     0
0.8305	   102	0.3930	     0
0.8399	    93	0.3946	     0
0.8494	    95	0.3963	     0
0.8589	   101	0.3979	     0
0.8684	    88	0.3996	     0
0.8778	   100	0.4013	     0
0.8873	    86	0.4029	     0
0.8968	   111	0.4046	     0
0.9063	    85	0.4063	     0
0.9157	    97	0.4079	     0
0.9252	    92	0.4096	     0
0.9347	    85	0.4112	     0
0.9441	   102	0.4129	     0
0.9536	    87	0.4146	     0
0.9631	   101	0.4162	     0
0.9726	    89	0.4179	     0
0.9820	    99	0.4195	     0
0.9915	    78	0.4212	     0
1.0010	    89	0.4229	     0
1.0104	    77	0.4245	     0
1.0199	    95	0.4262	     0
1.0294	    97	0.4278	     0
1.0389	    94	0.4295	     0
1.0483	    83	0.4312	     0
1.0578	    84	0.4328	     0
1.0673	    87	0.4345	     0
1.0768	    74	0.4361	     0
1.0862	    79	0.4378	     0
1.0957	    79	0.4395	     0
1.1052	    95	0.4411	     0
1.1146	    69	0.4428	     0
1.1241	    81	0.4444	     0
1.1336	    80	0.4461	     0
1.1431	    65	0.4478	     0
1.1525	    58	0.4494	     0
1.1620	    74	0.4511	     0
1.1715	    64	0.4527	     0
1.1810	    72	0.4544	     0
1.1904	    61	0.4561	     0
1.1999	    66	0.4577	     0
1.2094	    81	0.4594	     0
1.2188	    56	0.4610	     0
1.2283	    72	0.4627	     0
1.2378	    65	0.4644	     0
1.2473	    49	0.4660	     0
1.2567	    58	0.4677	     0
1.2662	    40	0.4693	     0
1.2757	    59	0.4710	     0
