03/20/2024 16:29:27
LT: 60.00

3.2649	    75	0.8196	     0
3.2744	    56	0.8213	     0
3.2839	    59	0.8229	     0
3.2934	    47	0.8246	     0
3.3028	    45	0.8263	     0
3.3123	    40	0.8279	     0
3.3218	    32	0.8296	     0
3.3312	    34	0.8313	     0
3.3407	    30	0.8329	     0
3.3502	    20	0.8346	     0
3.3597	    15	0.8362	     0
3.3691	    11	0.8379	     0
3.3786	     8	0.8396	     0
3.3881	    15	0.8412	     0
3.3976	    11	0.8429	     0
3.4070	    11	0.8445	     0
3.4165	     8	0.8462	     0
3.4260	     2	0.8479	     0
3.4354	     9	0.8495	     0
3.4449	     8	0.8512	     0
3.4544	    10	0.8528	     0
3.4639	     9	0.8545	     0
3.4733	     8	0.8562	     0
3.4828	     7	0.8578	     0
3.4923	     5	0.8595	     0
3.5018	     1	0.8611	     0
3.5112	     6	0.8628	     0
3.5207	     4	0.8645	     0
3.5302	     9	0.8661	     0
3.5396	     4	0.8678	     0
3.5491	     8	0.8694	     0
3.5586	     4	0.8711	     0
3.5681	     3	0.8728	     0
3.5775	     3	0.8744	     0
3.5870	     7	0.8761	     0
3.5965	     5	0.8777	     0
3.6060	     4	0.8794	     0
3.6154	     8	0.8811	     0
3.6249	     3	0.8827	     0
3.6344	     9	0.8844	     0
3.6438	     9	0.8860	     0
3.6533	     7	0.8877	     0
3.6628	     4	0.8894	     0
3.6723	     8	0.8910	     0
3.6817	     5	0.8927	     0
3.6912	     4	0.8943	     0
3.7007	     6	0.8960	     0
3.7102	     5	0.8977	     0
3.7196	     7	0.8993	     0
3.7291	     7	0.9010	     0
3.7386	     4	0.9026	     0
3.7480	     4	0.9043	     0
3.7575	     6	0.9060	     0
3.7670	     2	0.9076	     0
3.7765	     5	0.9093	     0
3.7859	     5	0.9109	     0
3.7954	     5	0.9126	     0
3.8049	     1	0.9143	     1
3.8144	     3	0.9159	     0
3.8238	     4	0.9176	     0
3.8333	     5	0.9192	     0
3.8428	     8	0.9209	     0
3.8522	     4	0.9226	     0
3.8617	     1	0.9242	     0
3.8712	     2	0.9259	     0
3.8807	     1	0.9275	     0
3.8901	     1	0.9292	     1
3.8996	     4	0.9309	     0
3.9091	     3	0.9325	     0
3.9186	     3	0.9342	     0
3.9280	     6	0.9358	     0
3.9375	     6	0.9375	     0
3.9470	     3	0.9392	     0
3.9564	     3	0.9408	     0
3.9659	     5	0.9425	     0
3.9754	     5	0.9441	     0
3.9849	     5	0.9458	     0
3.9943	     9	0.9475	     0
4.0038	     4	0.9491	     0
4.0133	     4	0.9508	     0
4.0228	     3	0.9524	     0
4.0322	     3	0.9541	     0
4.0417	     5	0.9558	     0
4.0512	     8	0.9574	     0
4.0606	     6	0.9591	     0
4.0701	     2	0.9607	     0
4.0796	     4	0.9624	     0
4.0891	     8	0.9641	     0
4.0985	     4	0.9657	     0
4.1080	     4	0.9674	     0
4.1175	     4	0.9690	     0
4.1270	     4	0.9707	     0
4.1364	     3	0.9724	     0
4.1459	     3	0.9740	     0
4.1554	     1	0.9757	     0
4.1648	     9	0.9773	     0
4.1743	     3	0.9790	     0
4.1838	     2	0.9807	     0
4.1933	     4	0.9823	     0
4.2027	     7	0.9840	     0
4.2122	     4	0.9856	     0
4.2217	     2	0.9873	     0
4.2312	     7	0.9890	     0
4.2406	     3	0.9906	     0
4.2501	     2	0.9923	     0
4.2596	     4	0.9939	     0
4.2690	     6	0.9956	     0
4.2785	     2	0.9973	     0
4.2880	     5	0.9989	     0
4.2975	     5	1.0006	     0
4.3069	     5	1.0022	     0
4.3164	     1	1.0039	     0
4.3259	     4	1.0056	     0
4.3354	     3	1.0072	     0
4.3448	     6	1.0089	     0
4.3543	     6	1.0105	     0
4.3638	     7	1.0122	     0
4.3732	     7	1.0139	     0
4.3827	     6	1.0155	     0
4.3922	     6	1.0172	     0
4.4017	     4	1.0188	     0
4.4111	     2	1.0205	     0
4.4206	     4	1.0222	     0
4.4301	     7	1.0238	     0
4.4396	     6	1.0255	     0
4.4490	     2	1.0271	     0
4.4585	     5	1.0288	     0
4.4680	     2	1.0305	     0
4.4774	     8	1.0321	     0
4.4869	     7	1.0338	     0
4.4964	     3	1.0354	     0
4.5059	     2	1.0371	     0
4.5153	     3	1.0388	     0
4.5248	     4	1.0404	     0
4.5343	     7	1.0421	     0
4.5437	     1	1.0438	     0
4.5532	     7	1.0454	     0
4.5627	     4	1.0471	     0
4.5722	     3	1.0487	     0
4.5816	     8	1.0504	     0
4.5911	     6	1.0521	     0
4.6006	     4	1.0537	     0
4.6101	     3	1.0554	     0
4.6195	     7	1.0570	     0
4.6290	     4	1.0587	     0
4.6385	     2	1.0604	     0
4.6479	     4	1.0620	     0
4.6574	     2	1.0637	     0
4.6669	     6	1.0653	     0
4.6764	     2	1.0670	     0
4.6858	     3	1.0687	     0
4.6953	     7	1.0703	     0
4.7048	     3	1.0720	     0
4.7143	     4	1.0736	     0
4.7237	     6	1.0753	     0
4.7332	     4	1.0770	     0
4.7427	     5	1.0786	     0
4.7521	     5	1.0803	     0
4.7616	     3	1.0819	     0
4.7711	     6	1.0836	     0
4.7806	     5	1.0853	     0
4.7900	     2	1.0869	     0
4.7995	     2	1.0886	     1
4.8090	     0	1.0902	     0
4.8185	     3	1.0919	     0
4.8279	     0	1.0936	     0
4.8374	     5	1.0952	     0
4.8469	     3	1.0969	     0
4.8563	     4	1.0985	     0
4.8658	     1	1.1002	     0
4.8753	     5	1.1019	     0
4.8848	     1	1.1035	     0
4.8942	     6	1.1052	     0
4.9037	     4	1.1068	     0
4.9132	     6	1.1085	     0
4.9227	     3	1.1102	     0
