Fri, Oct 25, 2024
1:55:03 PM

Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
136.5050000	4104.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0409498	0.0463621	-0.0740862	-0.0892960	-0.0423843	-0.0478638	0.0735577	0.0897123
138.2050000	-4118.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0411979	0.0516974	0.0899959	0.0743919	-0.0426520	-0.0532038	-0.0906002	-0.0740526
139.5000000	-31.0300007	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0318222	0.0377219	0.0063458	-0.0049536	-0.0331952	-0.0391341	-0.0069093	0.0052513
140.8150000	4103.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0435456	0.0494366	-0.0739627	-0.0901718	-0.0449830	-0.0509260	0.0734254	0.0905685
142.3750000	-4116.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0437308	0.0547436	0.0908471	0.0742603	-0.0451871	-0.0562450	-0.0914529	-0.0739232
143.6650000	-31.0799999	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0341122	0.0404566	0.0067913	-0.0053924	-0.0355016	-0.0418787	-0.0073526	0.0056899
144.9250000	4102.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0461089	0.0524760	-0.0738417	-0.0910497	-0.0475473	-0.0539730	0.0733018	0.0914422
146.5500000	-4115.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0463614	0.0579016	0.0917440	0.0741301	-0.0478181	-0.0594123	-0.0923622	-0.0738087
147.9750000	-31.0599995	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0366075	0.0434287	0.0072757	-0.0058630	-0.0379967	-0.0448520	-0.0078392	0.0061639
149.2550000	4102.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0488990	0.0557928	-0.0737177	-0.0920181	-0.0503450	-0.0572951	0.0731817	0.0924084
150.8200000	-4115.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0491426	0.0612510	0.0927139	0.0740054	-0.0505991	-0.0627627	-0.0933307	-0.0736904
152.2200000	-31.1900005	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0391526	0.0464757	0.0077770	-0.0063578	-0.0405598	-0.0479207	-0.0083405	0.0066490
153.5200000	4101.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0517440	0.0591712	-0.0736059	-0.0930166	-0.0531751	-0.0606598	0.0730768	0.0933965
155.0850000	-4114.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0519904	0.0646771	0.0937141	0.0738813	-0.0534309	-0.0661640	-0.0943192	-0.0735858
156.3900000	-31.1200008	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0417363	0.0495440	0.0082775	-0.0068537	-0.0430920	-0.0509336	-0.0088252	0.0071146
157.7950000	4100.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0546390	0.0626043	-0.0735010	-0.0940587	-0.0560209	-0.0640353	0.0729845	0.0943937
159.3550000	-4113.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0548860	0.0681622	0.0947544	0.0737552	-0.0562675	-0.0695690	-0.0953347	-0.0735266
160.6750000	-31.0699997	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0444509	0.0527948	0.0088117	-0.0074012	-0.0457562	-0.0541073	-0.0093427	0.0075907
162.0750000	4099.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0575966	0.0661208	-0.0734013	-0.0951484	-0.0588916	-0.0674405	0.0729154	0.0953995
163.6350000	-4112.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0578598	0.0717458	0.0958378	0.0736240	-0.0591502	-0.0730354	-0.0963895	-0.0734956
164.9250000	-31.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0472701	0.0561653	0.0093730	-0.0079897	-0.0484809	-0.0573541	-0.0098586	0.0080861
166.1950000	4099.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0605070	0.0695914	-0.0733171	-0.0962684	-0.0617177	-0.0708016	0.0728556	0.0963955
167.8800000	-4113.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0608880	0.0753953	0.0969494	0.0734889	-0.0620878	-0.0765803	-0.0974984	-0.0734961
169.3100000	-31.0200005	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0502924	0.0597698	0.0099585	-0.0086234	-0.0514253	-0.0608820	-0.0104495	0.0086095
170.5950000	4099.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0637457	0.0734459	-0.0732550	-0.0975246	-0.0648936	-0.0746012	0.0727956	0.0975674
172.2950000	-4112.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0642259	0.0794081	0.0981929	0.0733873	-0.0653629	-0.0805408	-0.0987451	-0.0734513
173.5850000	-30.9200001	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0533723	0.0634497	0.0105537	-0.0092554	-0.0544810	-0.0645614	-0.0110706	0.0091837
174.9850000	4098.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0671687	0.0775066	-0.0732041	-0.0988356	-0.0682694	-0.0786241	0.0727322	0.0988472
176.5600000	-4111.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0675409	0.0834074	0.0994568	0.0733163	-0.0686607	-0.0845361	-0.1000181	-0.0734095
177.8500000	-30.8299999	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0565998	0.0673125	0.0111901	-0.0098924	-0.0576952	-0.0684051	-0.0117076	0.0098154
179.1500000	4097.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0704428	0.0814084	-0.0731593	-0.1001087	-0.0715377	-0.0825330	0.0726875	0.1001108
180.8450000	-4111.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0709612	0.0875419	0.1007812	0.0732522	-0.0720724	-0.0886639	-0.1013424	-0.0733643
182.1600000	-30.9099998	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0599401	0.0713139	0.0118621	-0.0105551	-0.0610130	-0.0723966	-0.0123735	0.0104612
183.4700000	4097.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0739694	0.0856140	-0.0730965	-0.1014780	-0.0750532	-0.0867328	0.0726251	0.1014611
185.0750000	-4110.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0744305	0.0917407	0.1021297	0.0731865	-0.0755306	-0.0928539	-0.1026989	-0.0733217
186.3800000	-30.8500004	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0633452	0.0753960	0.0125388	-0.0112412	-0.0644008	-0.0764670	-0.0130554	0.0111341
187.7900000	4097.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0775985	0.0899571	-0.0730503	-0.1029116	-0.0786597	-0.0910510	0.0725789	0.1028808
189.3750000	-4109.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0780497	0.0961260	0.1035599	0.0731277	-0.0791351	-0.0972264	-0.1041312	-0.0732774
190.7650000	-30.8199997	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0670047	0.0797972	0.0132821	-0.0119828	-0.0680520	-0.0808604	-0.0138062	0.0118669
192.0300000	4094.9997559	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0812414	0.0943206	-0.0730023	-0.1043695	-0.0822992	-0.0954133	0.0725164	0.1043150
193.6350000	-4109.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0817223	0.1005820	0.1050159	0.0730570	-0.0827912	-0.1016829	-0.1056046	-0.0732317
194.9450000	-30.9200001	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0705802	0.0840971	0.0140177	-0.0127237	-0.0716270	-0.0851738	-0.0145454	0.0125884
196.2550000	4094.9997559	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0849720	0.0987975	-0.0729374	-0.1058700	-0.0860119	-0.0998775	0.0724503	0.1057885
197.9550000	-4108.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0855319	0.1052085	0.1065382	0.0729705	-0.0865873	-0.1063119	-0.1071334	-0.0731748
199.4650000	-31.0100002	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0745103	0.0888329	0.0148274	-0.0135473	-0.0755430	-0.0899196	-0.0153779	0.0133790
200.9000000	4094.9997559	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0890888	0.1037604	-0.0728512	-0.1075532	-0.0901470	-0.1048727	0.0723521	0.1074337
202.7000000	-4108.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0897920	0.1104250	0.1082489	0.0728442	-0.0908723	-0.1115420	-0.1088459	-0.0730821
204.1500000	-30.7900009	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0787217	0.0939581	0.0157131	-0.0144693	-0.0798198	-0.0950996	-0.0162735	0.0142554
205.6500000	4093.9997559	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0934631	0.1090410	-0.0727193	-0.1093016	-0.0945051	-0.1101088	0.0722250	0.1090998
207.4500000	-4108.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0942006	0.1158162	0.1099975	0.0726831	-0.0952695	-0.1168854	-0.1105734	-0.0729805
208.9000000	-31.0799999	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0831957	0.0993515	0.0166614	-0.0153870	-0.0842023	-0.1003833	-0.0172024	0.0151185
210.4000000	4094.9997559	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0979286	0.1144430	-0.0725379	-0.1110689	-0.0989570	-0.1154499	0.0720468	0.1107634
212.1500000	-4108.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0986954	0.1213036	0.1117345	0.0724702	-0.0997211	-0.1222965	-0.1122762	-0.0728048
213.6500000	-30.8199997	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0877192	0.1048368	0.0176109	-0.0163760	-0.0887068	-0.1058097	-0.0181452	0.0160434
215.1000000	4094.9997559	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1024779	0.1199379	-0.0722992	-0.1128142	-0.1034438	-0.1208789	0.0717977	0.1123993
216.9000000	-4107.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1032334	0.1268470	0.1134040	0.0721509	-0.1042318	-0.1277969	-0.1139285	-0.0725707
218.4000000	-30.9799995	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0922920	0.1103752	0.0185723	-0.0174027	-0.0932381	-0.1113086	-0.0191166	0.0169312
219.9000000	4093.9997559	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1070642	0.1255038	-0.0719566	-0.1145178	-0.1079910	-0.1263448	0.0714357	0.1138613
221.6500000	-4108.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1078637	0.1324932	0.1149736	0.0716756	-0.1088238	-0.1333394	-0.1154347	-0.0722158
223.1500000	-30.9599991	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0969763	0.1160533	0.0195607	-0.0184201	-0.0978694	-0.1168863	-0.0200833	0.0178603
224.6000000	4093.9997559	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1117204	0.1311577	-0.0713909	-0.1160031	-0.1126037	-0.1319292	0.0708552	0.1152124
226.4500000	-4107.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1125698	0.1382511	0.1163185	0.0709406	-0.1135519	-0.1390598	-0.1166648	-0.0714687
228.0000000	-30.9099998	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1017121	0.1218690	0.0205812	-0.0195062	-0.1026864	-0.1227114	-0.0210734	0.0188588
229.6000000	4093.9997559	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1164700	0.1369962	-0.0703748	-0.1171223	-0.1173478	-0.1376886	0.0697677	0.1160823
231.4500000	-4107.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1172308	0.1439463	0.1170849	0.0696386	-0.1181893	-0.1445397	-0.1171841	-0.0701130
232.9500000	-31.1100006	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1063487	0.1275029	0.0215687	-0.0205280	-0.1072026	-0.1281243	-0.0219946	0.0197818
234.4500000	4093.9997559	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1207900	0.1423556	-0.0685430	-0.1172817	-0.1215568	-0.1428623	0.0677868	0.1158032
236.2500000	-4107.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1212460	0.1488328	0.1165745	0.0672839	-0.1221940	-0.1491394	-0.1162621	-0.0676041
237.8000000	-30.8600006	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1102336	0.1323133	0.0224031	-0.0215091	-0.1110103	-0.1324732	-0.0227369	0.0205000
239.3000000	4093.9997559	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1242248	0.1467374	-0.0651612	-0.1156317	-0.1247567	-0.1466838	0.0640949	0.1128755
241.0500000	-4107.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1240427	0.1522910	0.1136933	0.0629129	-0.1250108	-0.1520166	-0.1126097	-0.0628836
242.5500000	-30.8999996	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1127147	0.1355504	0.0230203	-0.0223441	-0.1133367	-0.1353087	-0.0231416	0.0208113
244.0500000	4093.9997559	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1258503	0.1491386	-0.0589355	-0.1106971	-0.1258932	-0.1481850	0.0573521	0.1058580
245.8500000	-4106.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1243818	0.1529304	0.1066151	0.0550701	-0.1254664	-0.1508771	-0.1042011	-0.0553709
247.4000000	-30.8799992	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1124780	0.1357089	0.0231597	-0.0228702	-0.1128498	-0.1340492	-0.0229118	0.0201873
248.8500000	4093.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1240997	0.1477234	-0.0483737	-0.1004926	-0.1232899	-0.1466054	0.0461949	0.0944140
250.6500000	-4105.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1203657	0.1486586	0.0933222	0.0423322	-0.1217678	-0.1447452	-0.0891263	-0.0421772
252.1000000	-30.7199993	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1079159	0.1309163	0.0225559	-0.0228352	-0.1077993	-0.1279534	-0.0216275	0.0193111
253.6500000	4093.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1170762	0.1401658	-0.0328984	-0.0835811	-0.1150853	-0.1375632	0.0304124	0.0742873
255.4500000	-4106.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1103932	0.1374293	0.0733455	0.0251055	-0.1122001	-0.1314784	-0.0675927	-0.0249865
256.9500000	-30.8500004	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0974154	0.1191325	0.0208030	-0.0217000	-0.0971699	-0.1149747	-0.0191476	0.0176550
258.4000000	4093.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.1038311	0.1250186	-0.0149492	-0.0613411	-0.1008551	-0.1216128	0.0129391	0.0509296
260.2000000	-4106.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0947855	0.1191157	0.0500476	0.0072854	-0.0967996	-0.1123290	-0.0437900	-0.0069866
261.7500000	-30.9400005	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0824956	0.1015033	0.0178818	-0.0191284	-0.0820854	-0.0972097	-0.0157727	0.0151020
263.2000000	4093.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0859828	0.1038541	0.0003641	-0.0388131	-0.0828584	-0.1011377	-0.0011421	0.0305672
265.1000000	-4106.0000000	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0759121	0.0959759	0.0287594	-0.0061222	-0.0779223	-0.0893530	-0.0237930	0.0051138
266.6000000	-30.8999996	0.0000900	0.0000900	0.0000900	0.0000900	-0.0000900	-0.0000900	-0.0000900	-0.0000900	0.0655845	0.0807164	0.0141948	-0.0153518	-0.0652343	-0.0769198	-0.0122199	0.0118345
