Tue, Oct 29, 2024
2:47:35 PM

Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
113.9800000	-30.8299999	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0006243	0.0008261	0.0000162	-0.0000410	-0.0016577	-0.0018668	-0.0004706	0.0002827
115.2400000	4105.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0011335	0.0013266	-0.0043630	-0.0046240	-0.0022106	-0.0023907	0.0039237	0.0049137
116.8500000	-4116.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0011315	0.0015768	0.0045721	0.0043291	-0.0022268	-0.0026853	-0.0050437	-0.0040155
118.2850000	-30.8500004	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0007265	0.0009437	0.0000335	-0.0000619	-0.0017514	-0.0019757	-0.0004845	0.0002887
119.7000000	4105.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0012654	0.0014778	-0.0043615	-0.0046741	-0.0023270	-0.0025273	0.0039216	0.0049431
121.3850000	-4116.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0012658	0.0017342	0.0046186	0.0043174	-0.0023422	-0.0028279	-0.0050879	-0.0040165
122.6600000	-30.9099998	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0008322	0.0010743	0.0000498	-0.0000842	-0.0018538	-0.0020931	-0.0005070	0.0003077
123.9450000	4103.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0013905	0.0016263	-0.0043564	-0.0047183	-0.0024396	-0.0026638	0.0039186	0.0049789
125.5350000	-4115.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0013956	0.0018870	0.0046596	0.0043050	-0.0024600	-0.0029659	-0.0051283	-0.0040203
126.8250000	-30.8899994	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0009380	0.0011988	0.0000678	-0.0001059	-0.0019544	-0.0022155	-0.0005285	0.0003180
128.1000000	4103.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0015198	0.0017778	-0.0043533	-0.0047690	-0.0025642	-0.0028097	0.0039134	0.0050137
129.7950000	-4114.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0015314	0.0020471	0.0047054	0.0042923	-0.0025839	-0.0031131	-0.0051718	-0.0040204
131.0850000	-30.9899998	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0010594	0.0013364	0.0000905	-0.0001323	-0.0020652	-0.0023434	-0.0005471	0.0003319
132.5050000	4102.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0016652	0.0019443	-0.0043486	-0.0048198	-0.0026963	-0.0029677	0.0039033	0.0050516
134.1700000	-4114.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0016736	0.0022161	0.0047482	0.0042784	-0.0027127	-0.0032730	-0.0052147	-0.0040269
135.5700000	-30.9699993	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0011893	0.0014910	0.0001122	-0.0001611	-0.0021818	-0.0024891	-0.0005721	0.0003574
136.8450000	4101.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0018125	0.0021168	-0.0043456	-0.0048704	-0.0028326	-0.0031298	0.0038972	0.0050991
138.4550000	-4112.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0018225	0.0023931	0.0047901	0.0042662	-0.0028534	-0.0034399	-0.0052638	-0.0040241
139.7700000	-31.0400009	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0013129	0.0016357	0.0001324	-0.0001871	-0.0023063	-0.0026366	-0.0005983	0.0003721
141.0600000	4101.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0019531	0.0022825	-0.0043417	-0.0049267	-0.0029703	-0.0032892	0.0038930	0.0051312
142.7450000	-4112.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0019687	0.0025657	0.0048369	0.0042540	-0.0029951	-0.0036131	-0.0053146	-0.0040244
144.0700000	-31.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0014507	0.0017954	0.0001566	-0.0002128	-0.0024409	-0.0027901	-0.0006204	0.0003969
145.3700000	4099.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0021038	0.0024594	-0.0043384	-0.0049808	-0.0031140	-0.0034637	0.0038915	0.0051788
147.0600000	-4111.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0021217	0.0027513	0.0048940	0.0042470	-0.0031437	-0.0037860	-0.0053655	-0.0040207
148.3500000	-30.9899998	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0015842	0.0019577	0.0001871	-0.0002415	-0.0025747	-0.0029509	-0.0006448	0.0004173
149.6300000	4099.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0022600	0.0026468	-0.0043299	-0.0050361	-0.0032705	-0.0036431	0.0038863	0.0052322
151.3350000	-4111.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0022800	0.0029434	0.0049528	0.0042341	-0.0032960	-0.0039663	-0.0054114	-0.0040191
152.6400000	-30.9500008	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0017327	0.0021362	0.0002204	-0.0002653	-0.0027130	-0.0031153	-0.0006629	0.0004367
154.0400000	4099.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0024340	0.0028514	-0.0043203	-0.0050964	-0.0034285	-0.0038312	0.0038893	0.0052875
155.5900000	-4110.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0024538	0.0031550	0.0050164	0.0042201	-0.0034474	-0.0041393	-0.0054594	-0.0040276
156.9050000	-30.8199997	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0018928	0.0023323	0.0002542	-0.0003112	-0.0028497	-0.0032687	-0.0006803	0.0004448
158.3100000	4099.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0026095	0.0030667	-0.0043047	-0.0051796	-0.0035750	-0.0039918	0.0038956	0.0053208
159.8850000	-4110.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0026341	0.0033829	0.0050849	0.0041797	-0.0035863	-0.0042959	-0.0055055	-0.0040622
161.2350000	-30.8899994	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0020711	0.0025563	0.0002962	-0.0003772	-0.0029791	-0.0034106	-0.0007000	0.0004434
162.5200000	4099.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0028061	0.0033075	-0.0042854	-0.0052767	-0.0036962	-0.0041261	0.0039116	0.0053273
164.2050000	-4110.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0028417	0.0036466	0.0051681	0.0041316	-0.0037129	-0.0044325	-0.0055431	-0.0041115
165.5250000	-31.4899998	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0022733	0.0028034	0.0003464	-0.0004581	-0.0030891	-0.0035331	-0.0007124	0.0004070
166.9050000	4098.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0030290	0.0035686	-0.0042761	-0.0054067	-0.0038222	-0.0042831	0.0039097	0.0053312
168.4850000	-4109.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0030663	0.0038924	0.0052205	0.0040635	-0.0038294	-0.0045996	-0.0056215	-0.0041777
169.8850000	-30.8899994	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0024872	0.0030330	0.0003616	-0.0005452	-0.0032133	-0.0037113	-0.0007600	0.0003972
171.1900000	4097.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0032463	0.0038045	-0.0042879	-0.0055144	-0.0039591	-0.0044635	0.0038971	0.0053500
172.8500000	-4109.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0032779	0.0041297	0.0052797	0.0040319	-0.0039907	-0.0048022	-0.0056963	-0.0041981
174.1500000	-30.8999996	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0026772	0.0032573	0.0003902	-0.0005983	-0.0033682	-0.0039055	-0.0007969	0.0004125
175.4300000	4097.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0034389	0.0040313	-0.0042844	-0.0055934	-0.0041301	-0.0046715	0.0038946	0.0054070
177.1350000	-4108.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0034722	0.0043577	0.0053529	0.0040212	-0.0041662	-0.0050185	-0.0057657	-0.0042045
178.4800000	-30.8999996	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0028654	0.0034729	0.0004217	-0.0006405	-0.0035422	-0.0041109	-0.0008336	0.0004323
179.8650000	4097.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0036420	0.0042644	-0.0042892	-0.0056808	-0.0043202	-0.0049093	0.0038867	0.0054792
181.4750000	-4109.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0036757	0.0045949	0.0054223	0.0040093	-0.0043483	-0.0052439	-0.0058439	-0.0042114
182.7550000	-30.8500004	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0030612	0.0037003	0.0004584	-0.0006835	-0.0037287	-0.0043355	-0.0008711	0.0004647
184.0400000	4097.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0038369	0.0044972	-0.0042883	-0.0057641	-0.0045098	-0.0051237	0.0038841	0.0055429
185.6300000	-4107.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0038655	0.0048276	0.0054905	0.0040071	-0.0045344	-0.0054651	-0.0059132	-0.0042243
187.0300000	-30.8700008	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0032516	0.0039287	0.0004907	-0.0007296	-0.0039192	-0.0045657	-0.0009113	0.0004951
188.3700000	4096.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0040428	0.0047368	-0.0042896	-0.0058406	-0.0047073	-0.0053596	0.0038831	0.0056134
189.9900000	-4108.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0040706	0.0050743	0.0055672	0.0039934	-0.0047311	-0.0057050	-0.0059872	-0.0042286
191.3750000	-30.8799992	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0034583	0.0041718	0.0005352	-0.0007687	-0.0041087	-0.0047906	-0.0009445	0.0005243
192.6650000	4096.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0042521	0.0049854	-0.0042841	-0.0059250	-0.0049042	-0.0055959	0.0038777	0.0056802
194.2750000	-4107.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0042782	0.0053242	0.0056416	0.0039810	-0.0049339	-0.0059505	-0.0060659	-0.0042331
195.6950000	-30.6499996	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0036696	0.0044226	0.0005741	-0.0008152	-0.0043123	-0.0050384	-0.0009918	0.0005593
197.1250000	4094.9997559	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0044698	0.0052450	-0.0042799	-0.0060231	-0.0051047	-0.0058390	0.0038754	0.0057454
198.9300000	-4106.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0045156	0.0056074	0.0057281	0.0039592	-0.0051505	-0.0062152	-0.0061511	-0.0042351
200.4000000	-30.7500000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0039012	0.0046995	0.0006145	-0.0008699	-0.0045304	-0.0052968	-0.0010334	0.0005869
201.9000000	4094.9997559	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0047085	0.0055260	-0.0042714	-0.0061070	-0.0053374	-0.0061161	0.0038638	0.0058157
203.8000000	-4106.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0047588	0.0058971	0.0058045	0.0039388	-0.0053940	-0.0065095	-0.0062393	-0.0042345
205.2500000	-30.9300003	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0041457	0.0049904	0.0006621	-0.0009428	-0.0047615	-0.0055841	-0.0010841	0.0006223
206.7500000	4094.9997559	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0049538	0.0058123	-0.0042666	-0.0061994	-0.0055718	-0.0063974	0.0038497	0.0058894
208.5000000	-4105.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0050114	0.0061972	0.0058888	0.0039209	-0.0056145	-0.0067808	-0.0063143	-0.0042355
209.9000000	-30.7900009	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0043985	0.0052952	0.0007099	-0.0009956	-0.0049916	-0.0058607	-0.0011303	0.0006624
211.4500000	4094.9997559	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0052060	0.0061069	-0.0042472	-0.0062871	-0.0058011	-0.0066722	0.0038347	0.0059563
213.2500000	-4107.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0052604	0.0064928	0.0059583	0.0038865	-0.0058535	-0.0070645	-0.0063890	-0.0042262
214.7500000	-30.9300003	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0046507	0.0055879	0.0007535	-0.0010505	-0.0052334	-0.0061453	-0.0011809	0.0006961
216.2000000	4093.9997559	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0054572	0.0064024	-0.0042239	-0.0063687	-0.0060361	-0.0069546	0.0038080	0.0060117
217.9500000	-4106.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0055156	0.0067945	0.0060222	0.0038511	-0.0060906	-0.0073528	-0.0064569	-0.0042161
219.4500000	-30.7900009	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0049009	0.0058804	0.0007935	-0.0011048	-0.0054723	-0.0064286	-0.0012250	0.0007255
220.9500000	4093.9997559	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0057034	0.0066880	-0.0041957	-0.0064370	-0.0062702	-0.0072310	0.0037731	0.0060550
222.7000000	-4106.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0057688	0.0070885	0.0060684	0.0037990	-0.0063283	-0.0076346	-0.0065015	-0.0041810
224.2000000	-30.9400005	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0051544	0.0061696	0.0008351	-0.0011527	-0.0057067	-0.0067143	-0.0012672	0.0007660
225.7000000	4093.9997559	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0059509	0.0069754	-0.0041461	-0.0064701	-0.0065045	-0.0075059	0.0037263	0.0060783
227.5500000	-4105.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0060199	0.0073793	0.0060949	0.0037403	-0.0065693	-0.0079131	-0.0065229	-0.0041255
229.0000000	-30.8700008	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0054079	0.0064663	0.0008786	-0.0011999	-0.0059516	-0.0069923	-0.0013065	0.0007974
230.5000000	4093.9997559	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0061854	0.0072519	-0.0040711	-0.0064783	-0.0067308	-0.0077731	0.0036423	0.0060648
232.3000000	-4106.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0062593	0.0076464	0.0060680	0.0036416	-0.0067903	-0.0081667	-0.0064888	-0.0040374
233.8000000	-30.9099998	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0056357	0.0067289	0.0009068	-0.0012428	-0.0061705	-0.0072481	-0.0013402	0.0008322
235.2500000	4093.9997559	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0064000	0.0074988	-0.0039369	-0.0064125	-0.0069246	-0.0080019	0.0035036	0.0059771
237.0000000	-4105.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0064574	0.0078660	0.0059548	0.0034603	-0.0069797	-0.0083685	-0.0063687	-0.0038666
238.5000000	-30.8899994	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0058238	0.0069422	0.0009305	-0.0012757	-0.0063455	-0.0074460	-0.0013645	0.0008451
240.0000000	4093.9997559	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0065503	0.0076776	-0.0037093	-0.0062158	-0.0070607	-0.0081625	0.0032631	0.0057496
241.7500000	-4105.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0065864	0.0079875	0.0056906	0.0031668	-0.0070859	-0.0084623	-0.0060824	-0.0035692
243.2500000	-30.8799992	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0059255	0.0070564	0.0009400	-0.0013020	-0.0064268	-0.0075350	-0.0013716	0.0008522
244.7500000	4093.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0065864	0.0077307	-0.0033004	-0.0058076	-0.0070767	-0.0081948	0.0028331	0.0052993
246.4500000	-4105.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0065672	0.0079305	0.0051746	0.0026592	-0.0070385	-0.0083683	-0.0055310	-0.0030558
248.0000000	-30.8999996	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0058714	0.0069817	0.0009229	-0.0012961	-0.0063372	-0.0074263	-0.0013491	0.0008288
249.5000000	4093.9997559	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0064304	0.0075662	-0.0026466	-0.0050885	-0.0068808	-0.0079913	0.0021576	0.0045328
251.2000000	-4105.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0063023	0.0075805	0.0043156	0.0018832	-0.0067490	-0.0079879	-0.0046519	-0.0022842
252.8000000	-30.9400005	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0055629	0.0066238	0.0008701	-0.0012684	-0.0059936	-0.0070181	-0.0012791	0.0007671
254.3000000	4090.0002441	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0059626	0.0070507	-0.0017331	-0.0040248	-0.0063777	-0.0074385	0.0012336	0.0034238
256.1000000	-4105.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0057117	0.0068517	0.0031533	0.0009065	-0.0061257	-0.0072113	-0.0034647	-0.0013095
257.6000000	-30.8500004	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0049531	0.0059077	0.0007633	-0.0011745	-0.0053644	-0.0062816	-0.0011687	0.0006669
259.2000000	4090.0002441	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0051673	0.0061452	-0.0007614	-0.0027775	-0.0055618	-0.0065101	0.0002726	0.0021776
261.0500000	-4104.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0048079	0.0057571	0.0019057	-0.0000212	-0.0052031	-0.0060992	-0.0022321	-0.0004078
262.5500000	-31.3999996	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0041028	0.0049017	0.0006039	-0.0010372	-0.0044973	-0.0052605	-0.0010135	0.0005260
264.1500000	4090.0002441	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0041708	0.0049857	-0.0000201	-0.0016809	-0.0045477	-0.0053266	-0.0004475	0.0011006
266.1000000	-4105.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0037622	0.0044944	0.0008871	-0.0006399	-0.0041485	-0.0048441	-0.0012557	0.0001787
267.7000000	-30.9699993	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0031637	0.0037966	0.0004228	-0.0008700	-0.0035670	-0.0041632	-0.0008323	0.0003606
